step,train/vllm/spec_acceptance_length,train/vllm/spec_acceptance_rate,train/draft_loss,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/turns_per_sample/mean,train/math_code_harbor_agent/num_tool_calls/mean,train/math_code_harbor_agent/generated_tokens/mean,train/math_code_harbor_agent/model_generation_sec/mean,train/mean_gen_tokens_per_sample,validation/timing/rollout/total,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec
119,2.0677088130103765,0.3559045879563089,,,0.2876700524716398,0.0014863020514823688,0.812207043170929,8.572265625,7.6357421875,8445.224609375,72.861603515625,8445.224609375,,819.6744172631297,3.7272092399653047,11761.636382925351
120,2.0871392802018525,0.3623815530762864,,0.8458333611488342,0.30569347509481304,0.0015160739973083537,0.81494140625,8.6650390625,7.7275390625,8480.9365234375,76.0442119140625,8480.9365234375,207.1618108660914,1174.3069587768987,3.7629981939680874,11722.816356216508
121,1.9442437146909062,0.3147507879667187,,,0.29578634311019414,0.001508616753824299,0.8210936784744263,8.34375,7.4091796875,8307.48828125,74.024181640625,8307.48828125,,811.159926706925,4.45740613876842,11800.707717911062
122,2.0888134489267687,0.36293949683593146,,,0.2945559973022682,0.0014626727318649557,0.8555663824081421,8.46484375,7.529296875,9454.8876953125,83.9416005859375,9454.8876953125,,827.5806498909369,5.3124674507416785,12949.875343951093
123,2.050044152490086,0.35001562734620445,,,0.2841258670978277,0.0014568300564690162,0.8838866949081421,8.458984375,7.5205078125,8098.6796875,67.0451015625,8098.6796875,,822.2555661580991,4.9702210740651935,11473.347071511753
124,2.0460112846286425,0.3486716555760457,,,0.2889617448008721,0.0014304786658527746,0.8747069835662842,8.3173828125,7.380859375,8921.818359375,78.7680244140625,8921.818359375,,824.779926890973,4.99500166811049,12215.882496652595
125,2.0306636620240366,0.34355762313746907,,,0.30007410540747514,0.001506006713338337,0.8439452648162842,8.771484375,7.837890625,9144.787109375,83.957576171875,9144.787109375,,890.1851297719404,4.721688631922007,12531.525289286894
126,1.9358376155247665,0.31194691889916526,,,0.3065738066425183,0.0014712547637074636,0.8169921636581421,8.6474609375,7.7255859375,8830.3974609375,76.4769736328125,8830.3974609375,,815.964018888073,3.72871611895971,12400.861174146554
127,2.084775165096974,0.36159346089742356,,,0.3009305566074545,0.0015220152835198064,0.8856444954872131,8.7529296875,7.826171875,8763.046875,77.62494628906249,8763.046875,,884.7696528190281,4.713985223090276,12088.3717887086
128,2.074108672466396,0.358037859605672,,,0.29820296275920555,0.0015082934908221546,0.8460937142372131,8.3369140625,7.41796875,7892.798828125,67.9855302734375,7892.798828125,,837.0043782730063,3.1570819040061906,10890.960013605605
129,2.09810565284332,0.36603639488563045,,,0.292030425156554,0.0014643150412396722,0.8330078125,8.97265625,8.0830078125,8728.470703125,77.4207099609375,8728.470703125,,818.6146776979731,4.717834647977725,12247.414281823752
130,2.023644102495651,0.3412184044060513,,0.8458333611488342,0.28021673514695067,0.0014799308410644585,0.8395507335662842,8.6259765625,7.6982421875,8035.9169921875,68.6346396484375,8035.9169921875,191.34284969599685,1120.9334035249776,4.549775966006564,11341.892582553253
131,1.9432337702425957,0.3144143875022128,,,0.3142706198432279,0.0015520614595629922,0.8414062261581421,8.4736328125,7.5283203125,8691.380859375,75.5318720703125,8691.380859375,,831.6016951919883,4.6423076649953146,11954.793527043448
132,2.039701290383867,0.3465680070753805,,,0.27967560693787163,0.001381913034286697,0.8754882216453552,8.4033203125,7.466796875,8678.2490234375,74.224166015625,8678.2490234375,,833.7147990410158,5.048002525989432,11948.379795779445
133,2.10307011667947,0.3676921113207446,,,0.2893517991440149,0.0014401625885795966,0.8297851085662842,8.45703125,7.525390625,9107.51171875,82.0391953125,9107.51171875,,835.2517312759883,5.054721751977922,12364.602962640416
134,2.0588059885386754,0.3529362319245882,,,0.2756364165134073,0.0014733057467566368,0.91552734375,8.4599609375,7.5234375,8126.869140625,65.53095214843749,8126.869140625,,822.4100037759927,3.679641482012812,11344.402821109545
135,2.073629792838868,0.35787999883460436,,,0.3018913612359029,0.0015003332786136525,0.8755859136581421,8.263671875,7.3203125,8641.6474609375,75.72919433593749,8641.6474609375,,892.7153895969968,4.096912509005051,11826.522293623806
136,1.966174363456489,0.32206180278294555,,,0.2834442514113107,0.001463157468663212,0.82421875,8.578125,7.646484375,8944.283203125,77.288443359375,8944.283203125,,828.5200278359989,4.874130918993615,12269.91874224153
137,2.022537827664218,0.3408477796137708,,,0.2847340674525185,0.0015012456238707728,0.8487303853034973,8.146484375,7.1953125,8336.732421875,68.498412109375,8336.732421875,,833.8163719349832,5.075268860004144,11391.377730288666
138,2.0801668249576744,0.360057364154388,,,0.29894629930458905,0.0015604692649304752,0.8161132335662842,8.2333984375,7.2705078125,9068.3896484375,82.9257744140625,9068.3896484375,,834.4982280719851,5.083970000036061,12413.80882852471
139,2.0121980488647155,0.3374020197863375,,,0.27390236510564137,0.0014790932898876008,0.8736327886581421,8.041015625,7.0859375,8746.93359375,75.286486328125,8746.93359375,,836.770769744995,4.856266507005785,11904.555037990262
140,2.0413528819106643,0.3471188802727616,,0.8479166626930237,0.30571550641070644,0.0016201520302132622,0.8288085460662842,8.1630859375,7.2060546875,9181.107421875,80.186158203125,9181.107421875,190.65803256299114,1166.1198226969864,3.6528814309858717,12502.43212063289
141,2.0237724928748237,0.34125877982809194,,,0.28943671262641146,0.0015398104557107217,0.8511718511581421,8.1240234375,7.166015625,9470.7333984375,86.6601865234375,9470.7333984375,,822.8265737409238,2.8589468400459737,12938.240578611945
142,2.0690813268336,0.35636140372109193,,,0.3042641645615731,0.0014862888858786505,0.8839843273162842,7.5400390625,6.5615234375,9474.9697265625,84.12946875,9474.9697265625,,812.6286509080091,3.325066688004881,13107.347283558418
143,2.048442284178296,0.3494834558716202,,,0.28874375457235146,0.0014699847414263445,0.8539062142372131,7.9228515625,6.9599609375,8895.755859375,75.761212890625,8895.755859375,,805.0663026899565,3.4854719820432365,12521.112171852774
144,2.0475539649619416,0.34918644130899795,,,0.29478542278229725,0.0014930801355319545,0.8379882574081421,7.9228515625,6.9462890625,9085.6904296875,77.0724501953125,9085.6904296875,,813.194087194046,3.4433665520045906,12710.698632501357
145,2.04174070131658,0.3472504114241251,,,0.2843925082370333,0.0014474283466796578,0.8527343273162842,8.2734375,7.3251953125,9611.1806640625,88.796861328125,9611.1806640625,,879.437198122032,4.785919121117331,13311.885939608539
146,1.9266165165681834,0.3088747920796679,,,0.2891614262816802,0.0014585739059000957,0.8181639909744263,8.0341796875,7.078125,9277.2978515625,80.0726982421875,9277.2978515625,,826.162302395096,4.1942278270144016,12675.354866613305
147,2.063773730307319,0.3545928625190191,,,0.298318781341095,0.0015286086266428356,0.8597655296325684,7.5673828125,6.603515625,9496.38671875,85.340333984375,9496.38671875,,830.338648615987,4.316382650984451,12945.02862498761
148,2.0837222798836725,0.36124173613015836,,,0.27736593271310994,0.0014511293509826828,0.8475586175918579,7.9892578125,7.0185546875,9317.787109375,81.0251904296875,9317.787109375,,824.97975971899,4.021639324957505,12753.233847341087
149,2.054623736848262,0.35154331114831505,,,0.28216519014404184,0.0015158254756073575,0.8876953125,8.201171875,7.2470703125,8735.9453125,75.1103798828125,8735.9453125,,820.2952584470622,3.6794729538960382,12068.650701296927
150,2.0327626522812037,0.34425613440214015,,0.8458333611488342,0.2965249713547564,0.0015358865003491928,0.820605456829071,7.6630859375,6.69921875,8984.8662109375,76.49554785156249,8984.8662109375,196.40343844995368,1156.8551019319566,3.452109139994718,12308.684529246639
151,1.9481566316927577,0.3160552177855796,,,0.2976293269866801,0.0015772696126390429,0.8516601324081421,7.900390625,6.94921875,9467.9677734375,84.5935126953125,9467.9677734375,,823.2931716020685,3.5287744540255517,12990.996489698595
152,2.024499466818096,0.34150147300006606,,,0.2909892971995305,0.0013995160687798602,0.8454101085662842,8.0126953125,7.064453125,9763.77734375,87.3980703125,9763.77734375,,828.2914688090095,4.37564245890826,13310.301220270632
153,2.1169753673853378,0.3723261005131321,,,0.3013387055689236,0.0014484256956492914,0.8522460460662842,7.4755859375,6.5048828125,9701.220703125,86.650740234375,9701.220703125,,827.6331302910112,3.233803774928674,13150.893113555423
154,2.013040264244112,0.33768262362442436,,,0.26819656001407566,0.0013529693727534209,0.8873046636581421,7.95703125,6.998046875,8911.0947265625,75.8226962890625,8911.0947265625,,885.9466981139267,4.918725631898269,12237.348711014785
155,2.048210384016851,0.34940533966708603,,,0.30199678257213236,0.0014599589742942953,0.8494139909744263,7.7080078125,6.7314453125,9583.5439453125,88.318615234375,9583.5439453125,,888.8282900790218,2.78527814798872,13094.084389612304
156,1.8901216159001657,0.29670910559394637,,,0.2930762927139767,0.00141918956736653,0.86279296875,7.62109375,6.6796875,9804.5419921875,89.5089423828125,9804.5419921875,,825.5968804049771,3.79197310199379,13276.95546987858
157,2.023849045140109,0.34128470303296615,,,0.3099988029684937,0.0015287927172664695,0.7900390625,7.9580078125,7.0185546875,10745.990234375,103.656916015625,10745.990234375,,834.7908612650062,5.240826688997913,14344.530917292986
158,2.0392314593919316,0.346414157040613,,,0.29830530198159977,0.0014574377045200038,0.861621081829071,7.9384765625,7.0009765625,10167.7236328125,94.4316455078125,10167.7236328125,,832.4890388129861,4.522281877987552,13664.567941376163
159,2.05167073071315,0.35056023834010036,,,0.29676453708088957,0.0014483601146793035,0.8681640625,7.5146484375,6.5673828125,10092.3310546875,92.969208984375,10092.3310546875,,834.4477678969852,4.673004993033828,13476.354715351024
160,2.120520910454829,0.37350784287405586,,0.8541666865348816,0.2875042452292291,0.0014419893461834477,0.8456054925918579,7.7353515625,6.7705078125,9764.7392578125,84.739322265625,9764.7392578125,204.33777073898818,1155.8941917289922,4.445163170981687,13122.061949975741
161,1.972057362642961,0.3240209045865287,,,0.2755752795637818,0.0014735862343115969,0.923632800579071,7.96484375,7.015625,8596.498046875,74.205744140625,8596.498046875,,810.6314432689978,3.930691561981803,12075.541834132431
162,1.9994606602740113,0.33315599161818565,,,0.28758451731482637,0.0014334366924657616,0.8277343511581421,7.6455078125,6.693359375,9522.7890625,83.4645576171875,9522.7890625,,831.6148254309956,4.671744380000746,12763.939050789735
163,2.043861029661773,0.34795538480722993,,,0.2907493683123903,0.0014553044049137043,0.8318358659744263,8.013671875,7.0595703125,10329.2666015625,97.2906640625,10329.2666015625,,837.6939616649761,5.092830387002323,13854.649520835037
164,2.025000611025743,0.34166848661216553,,,0.2952048500596902,0.001484029901412498,0.8663085699081421,7.8232421875,6.87109375,9549.06640625,86.2515634765625,9549.06640625,,833.187809799012,4.756468077015597,12825.12518366841
165,2.0217267717335634,0.34057700701716703,,,0.3078917459160948,0.0014709628151905463,0.808886706829071,7.7783203125,6.81640625,10090.2265625,91.0107099609375,10090.2265625,,893.6943851090036,4.012479199009249,13529.292552527717
166,2.0041080616184277,0.3347048806696605,,,0.3050993760361962,0.001525178914924652,0.8575195670127869,7.8388671875,6.8935546875,9827.93359375,88.324818359375,9827.93359375,,822.0728520579869,3.688048173004063,13398.783718301793
167,1.9983109320732324,0.3327726232205709,,,0.27306595008030854,0.0014543940002624822,0.8536132574081421,8.482421875,7.5712890625,8942.9423828125,77.374779296875,8942.9423828125,,830.7417911890079,4.120370349002769,12241.314816015034
168,2.037065886420816,0.3456898124083796,,,0.30268824778613634,0.0015446324085672813,0.8548827767372131,8.22265625,7.302734375,10144.5166015625,92.74575390625,10144.5166015625,,896.5584089320037,5.310082351003075,13593.121468224337
169,2.0501435186053607,0.3500499298930066,,,0.2935310012126138,0.0015089686244493805,0.844531238079071,8.0849609375,7.1484375,9498.78515625,84.2996123046875,9498.78515625,,827.3887707309914,2.505635378009174,12949.905331974445
170,2.082270914169574,0.36075780311334077,,0.856249988079071,0.2888177980071305,0.0014571610268738766,0.8249022960662842,7.7802734375,6.8291015625,9505.90625,87.85628125,9505.90625,206.3385179459874,1108.0880073810113,4.54903098999057,13175.44475718932
171,1.96241397637836,0.32080694402763343,,,0.28799264642111666,0.0014821034851308923,0.8721679449081421,8.1669921875,7.232421875,8391.5,71.789390625,8391.5,,815.5137979960127,3.877363903011428,11747.450154353406
172,2.0284938324735875,0.3428328979813247,,,0.2929879409334717,0.0014990652970894303,0.9013671875,7.9091796875,6.953125,8911.3291015625,78.3822724609375,8911.3291015625,,824.4205646120245,5.229033241019351,12265.376866295674
173,2.053495457077725,0.351166699200985,,,0.29770037299931573,0.0015215259442911133,0.8302733898162842,7.6767578125,6.7265625,9025.44140625,79.13928515625,9025.44140625,,827.2387437999714,5.360788132005837,12328.524851714
174,2.0710607532745673,0.3570208952620666,,,0.29282284543205606,0.0015715278904835372,0.8475585579872131,8.05078125,7.109375,8853.0576171875,77.27925,8853.0576171875,,825.0640803529823,5.467018715018639,12212.221412795998
175,2.021143870944903,0.34038310955116796,,,0.28266912289200263,0.0015071243900877107,0.8380858898162842,8.0546875,7.12109375,9163.7783203125,81.293361328125,9163.7783203125,,887.6057370270137,4.029426541004796,12583.684682493344
176,1.946004260907382,0.31533520337034526,,,0.27389136400597636,0.0014227977104717127,0.8854491710662842,8.291015625,7.333984375,9859.9794921875,88.540171875,9859.9794921875,,824.374486515997,4.789319712959696,13620.584120216921
177,2.066890084853309,0.3556306236817137,,,0.2932514985959642,0.0015271473670850355,0.841113269329071,8.26171875,7.3271484375,9579.810546875,85.7155,9579.810546875,,828.5001473250159,5.011350227025105,13014.868200696686
178,2.03448243179066,0.3448294243464514,,,0.2915236823764644,0.001579860261792021,0.878710925579071,8,7.0546875,8650.25390625,73.51862304687499,8650.25390625,,823.1766175100056,4.840247657994041,11919.086105857506
179,2.0218670847981324,0.3406234290471068,,,0.28146821765949426,0.0014807356957433626,0.8518553972244263,8.216796875,7.2861328125,9987.9423828125,91.17692578125,9987.9423828125,,834.1953765829967,4.107584244018653,13547.5118835192
180,2.0409574756647455,0.3469865388082028,,0.8500000238418579,0.2899243861720606,0.0015264127117831094,0.85693359375,7.8818359375,6.927734375,9789.1103515625,89.719375,9789.1103515625,213.6094574519957,1153.834035212989,4.037547912012087,13159.053697341535
181,1.9289870849870105,0.3096640702630084,,,0.29920202055836853,0.001576477211983729,0.8667968511581421,7.69921875,6.734375,9430.6796875,85.9553798828125,9430.6796875,,885.0535820699879,4.861797065008432,12836.162185729732
182,2.0213763281517467,0.34046055350729604,,,0.2995739075849997,0.0015655400024030541,0.8381835222244263,7.9677734375,7.03125,9775.4912109375,85.1176044921875,9775.4912109375,,831.769759058021,2.6271025298628956,13247.200731156821
183,2.0517200023963493,0.35057441727836564,,,0.2977105078771274,0.00151496213219815,0.8369140028953552,8.1279296875,7.22265625,9837.8642578125,92.23975,9837.8642578125,,812.6352772710379,3.5362904467619956,13601.578881072242
184,2.03582894559231,0.34527703778689667,,,0.29139166546974593,0.0015173929096476968,0.8480468392372131,8.2978515625,7.392578125,9229.123046875,81.14997265625,9229.123046875,,810.238194701029,4.38635581289418,12882.006796226802
185,2.030566248558791,0.34352341717462076,,,0.30212498075798067,0.0015788482352121491,0.87158203125,8.0205078125,7.1240234375,9080.2939453125,83.946162109375,9080.2939453125,,877.1538125379011,4.5944842379540205,12656.382656015388
186,1.950491800406057,0.31683180584242043,,,0.2918541185374579,0.001498054484439848,0.896289050579071,8.046875,7.134765625,9793.58984375,87.3265322265625,9793.58984375,,830.3189641498029,4.979826810071245,13215.172666689032
187,2.005123595670768,0.335042931277497,,,0.28457956862303035,0.0014757805629486143,0.8135741949081421,8.4580078125,7.5673828125,9821.30859375,92.73784667968751,9821.30859375,,836.1093519539572,4.028886930784211,13194.653100637413
188,2.0061575928773108,0.3353868427998215,,,0.30068905811640434,0.0015939577079961964,0.851269543170929,9.1572265625,8.29296875,9798.291015625,88.446951171875,9798.291015625,,829.7148084058426,4.004148914013058,13330.143638656447
189,2.0161493482227253,0.338718261226255,,,0.30218728175441356,0.0016008131252931435,0.8585937023162842,8.306640625,7.4091796875,9650.2080078125,87.904158203125,9650.2080078125,,827.1286188049708,4.09989083907567,13143.347597210672
190,2.017852609929259,0.3392867731362237,,0.8541666865348816,0.2956997585715726,0.0015810558621041082,0.8749023079872131,8.6796875,7.8271484375,9396.1435546875,84.7713056640625,9396.1435546875,201.16162358387373,1158.9750846677925,4.172473273007199,12755.809042103034
191,1.946648735714589,0.31555112891462767,,,0.2929491289519319,0.0015955744180828901,0.867968738079071,9.1904296875,8.384765625,9489.96875,86.0803154296875,9489.96875,,823.3852662029676,3.930561836110428,13029.81270209794
192,1.9717806214812141,0.3239283177501413,,,0.28253114771359833,0.0014455251735938646,0.8613280653953552,9.783203125,9.0419921875,9790.7880859375,91.17703125,9790.7880859375,,834.8490517281462,5.403397775022313,13211.907570790636
193,2.00290424397231,0.3343028466589519,,,0.30905342767800903,0.00155442234296288,0.8138671517372131,10.9619140625,10.3564453125,10740.6904296875,107.40392578125,10740.6904296875,,845.0514513889793,4.909960763994604,14268.058162202216
194,2.0028540704095272,0.3342858916264956,,,0.2959503782903994,0.001530006777997528,0.8644530773162842,11.1923828125,10.5849609375,10226.96875,104.85071875,10226.96875,,837.9502765911166,5.133768578059971,13766.403832511616
195,2.035367578856987,0.3451235726496901,,,0.304613691612758,0.0015982450230609402,0.895703136920929,11.583984375,11.041015625,9752.9560546875,98.2376826171875,9752.9560546875,,901.8293212840799,4.933907283004373,13246.346052724803
196,2.040467871048187,0.34682325964208194,,,0.2882797956253853,0.0015762245023012156,0.8717772960662842,11.791015625,11.287109375,10124.427734375,105.3507314453125,10124.427734375,,847.1612749120104,3.88497229598579,13519.228658710617
197,2.046864415969522,0.3489562980626879,,,0.2893267772406034,0.0015117490561920022,0.8466796278953552,12.8828125,12.4521484375,9846.228515625,108.9425263671875,9846.228515625,,833.7023014909937,5.3696751090174075,13456.142276958277
198,2.0311117685048736,0.34370517811073675,,,0.277049410096879,0.0014804567301638372,0.8402342796325684,13.296875,12.939453125,9809.5576171875,113.6464697265625,9809.5576171875,,849.6156314160035,7.105051349994028,13121.673122925606
199,2.008222120364906,0.33607445021065735,,,0.28750963373204286,0.0015188858508139447,0.884082019329071,13.826171875,13.5341796875,9986.1162109375,117.8624326171875,9986.1162109375,,842.1965278110001,6.956256556994049,13534.571921035546
200,1.9957837731428318,0.33193010247985605,,0.8541666865348816,0.2874827236373676,0.001498918830222351,0.8648437261581421,14.052734375,13.7841796875,10343.96875,121.23416015625,10343.96875,236.71249553898815,1234.0628806430032,7.616829812002834,13950.599383185861
201,1.9356650998185698,0.3118887269913362,,,0.29346692916624306,0.0015109724996023033,0.8394531607627869,14.2333984375,13.99609375,10471.0458984375,116.6867216796875,10471.0458984375,,859.0268663549796,7.489799998002127,13844.80108394915
202,2.015225601414744,0.3384092533157305,,,0.2794648170020082,0.0014491502715827664,0.910937488079071,14.92578125,14.7646484375,10416.146484375,136.640697265625,10416.146484375,,863.8407771259954,6.490677919995505,13799.481913522179
203,2.0093365685963547,0.33644689868378763,,,0.29131067866001104,0.001525485010262173,0.890429675579071,15.0634765625,14.9345703125,10220.623046875,138.2343212890625,10220.623046875,,861.9542087949812,8.189954944013152,13633.20194908028
204,1.9557728442281839,0.3185924494400892,,,0.2832290945643763,0.001505967486480131,0.8345702886581421,15.36328125,15.26171875,10294.8212890625,136.7898515625,10294.8212890625,,862.3909232500009,9.488365156983491,13642.731557909587
205,2.006055934794426,0.33535314554929174,,,0.29444892972514936,0.001530201909133666,0.855761706829071,15.255859375,15.1484375,10904.6982421875,156.90027734375,10904.6982421875,,928.2137920969981,8.357981282984838,14359.57258652858
206,1.9158789409076546,0.30529532515396557,,,0.2851149621310469,0.0014956347881422971,0.8717772960662842,15.2880859375,15.18359375,10468.0419921875,144.542435546875,10468.0419921875,,859.8581155290012,7.624305902980268,13947.938495527373
207,1.9886266017075585,0.329543414199458,,,0.27629495161272644,0.0014917542353032331,0.8233398199081421,15.373046875,15.2724609375,10872.6103515625,139.8685302734375,10872.6103515625,,874.2732612269756,7.151623354002368,14236.672020593049
208,2.0130217280876876,0.3376763383424352,,,0.28499863896649913,0.0015077721493241825,0.825976550579071,15.494140625,15.408203125,11171.3603515625,155.8817958984375,11171.3603515625,,942.4213448459923,7.183369895006763,14498.632684745722
209,1.9881087741708579,0.3293708312763457,,,0.27627139297874237,0.0014663402592418606,0.90283203125,15.671875,15.6220703125,10876.994140625,169.471869140625,10876.994140625,,838.2625663590152,4.4698794120922685,14866.039015734274
210,1.997710220969485,0.33257248051540683,,0.8458333611488342,0.2936742618385324,0.0015240455766445393,0.855761706829071,15.6923828125,15.658203125,10846.2900390625,144.589046875,10846.2900390625,272.5401693950407,1231.7991867070086,8.108519750181586,14946.258284221836
211,1.92596254350565,0.3086567649748234,,,0.29925450356859074,0.0015604810184868256,0.8718749284744263,15.716796875,15.669921875,10475.396484375,135.600544921875,10475.396484375,,841.2458791020326,8.25641410984099,14285.511580561179
212,1.9802756963039798,0.3267617242071577,,,0.2777299980461976,0.0014734207311875025,0.8878905773162842,15.7626953125,15.7275390625,10706.40234375,147.7311630859375,10706.40234375,,844.41880055191,8.858088029082865,14464.588527250584
213,1.9921308618716336,0.33071157215293084,,,0.2956435751202662,0.001527203435074398,0.8537108898162842,15.623046875,15.57421875,10915.6279296875,155.40914648437501,10915.6279296875,,842.3735923110507,8.264870777027681,14835.910881199026
214,1.9525009110291518,0.31750336187710737,,,0.28869609200410196,0.001560933750397453,0.9054687023162842,15.8154296875,15.794921875,10675.3837890625,163.259947265625,10675.3837890625,,843.6914525530301,9.851288263918832,14459.77296712763
215,1.9729062126779207,0.32430429293306395,,,0.3077537228818983,0.0016081880071254773,0.8094726204872131,15.6376953125,15.583984375,11162.7265625,161.915474609375,11162.7265625,,919.5373378740624,7.43310219491832,14969.33441097654
216,1.9173041295563087,0.3057689465264593,,,0.2974638041087019,0.001575869371436056,0.8931640386581421,15.7177734375,15.685546875,11219.8076171875,172.6594443359375,11219.8076171875,,841.9089880581014,8.515785682946444,15109.617812881948
217,1.955615824891018,0.3185409424308562,,,0.29061304900642426,0.0016065729760441627,0.8863281011581421,15.869140625,15.8564453125,10085.7744140625,150.11155078125,10085.7744140625,,846.1312713620719,8.37009505322203,13692.729064552837
218,1.9729760929259057,0.3243261082657366,,,0.30646576195886155,0.0016153029212091496,0.866015613079071,15.7802734375,15.75,11242.55078125,162.9850302734375,11242.55078125,,856.4049536460079,8.63313217787072,15040.000069292537
219,1.966699346942136,0.32223398808308157,,,0.3015772662256495,0.0016211548667115494,0.8776366710662842,15.841796875,15.8203125,11391.353515625,184.81070703125,11391.353515625,,849.6821485899854,7.97619405714795,15309.925018479169
220,1.9891233480192483,0.3297086352222028,,0.8583333492279053,0.3095802271600405,0.0016671259793810123,0.8493163585662842,15.7509765625,15.7265625,10741.8271484375,164.0883466796875,10741.8271484375,273.44808614091016,1247.4904797379859,8.521383338840678,14421.438194345228
221,1.8889196451427683,0.2963070623805646,,,0.3112733311809279,0.0016549232957174809,0.882031261920929,15.8154296875,15.7958984375,10731.998046875,177.761611328125,10731.998046875,,913.2145093928557,8.194904199102893,14544.080901342197
222,,,,,,,,,,,,,,,,
