step,train/vllm/spec_acceptance_length,train/vllm/spec_acceptance_rate,train/draft_loss,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/turns_per_sample/mean,train/math_code_harbor_agent/num_tool_calls/mean,train/math_code_harbor_agent/generated_tokens/mean,train/math_code_harbor_agent/model_generation_sec/mean,train/math_code_harbor_agent/num_model_calls/mean,train/vllm/request_decode_time_mean_s,train/vllm/request_prefill_time_mean_s,train/vllm/request_queue_time_mean_s,train/mean_gen_tokens_per_sample,validation/timing/rollout/total,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec
91,1,0,,,0.28112464126252235,0.0014784898341488883,0.7814452648162842,7.6455078125,6.720703125,8510.181640625,118.1077783203125,7.6455078125,14.911544989802461,0.038927639371904764,3.392150315721366e-05,8510.181640625,,418.66476178192534,4.80547487991862,23036.387575260265
92,1,0,,,0.2999250537493481,0.0014948097443827635,0.7598632574081421,7.9052734375,7.0087890625,8791.5986328125,124.0538857421875,7.9091796875,15.489917379811342,0.035764925617891144,1.1441981424928032e-05,8791.5986328125,,470.4018651449587,39.40824837773107,21409.803673868126
93,1,0,,,0.27379068143318364,0.0014134584962910424,0.8615233898162842,7.265625,6.33984375,8171.927734375,114.4781865234375,7.2666015625,17.225282093349286,0.03644724316330599,1.216993938182007e-05,8171.927734375,,548.5256156108808,149.56974711432122,16951.48760731438
94,1,0,,,0.28370303485871773,0.001457293408797966,0.8194335699081421,7.708984375,6.7744140625,9505.7958984375,134.904982421875,7.712890625,17.15721068641509,0.03722413184046161,4.171442913411503e-06,9505.7958984375,,511.4970979630016,54.895163195673376,21000.086804021917
95,1,0,,,0.29243203904525217,0.0014900855241037902,0.8461913466453552,7.9091796875,6.98046875,9302.6142578125,137.831673828125,7.9130859375,16.477701741621683,0.03635330623601417,4.203512219973309e-06,9302.6142578125,,578.6865824889392,65.85359744797461,20405.17044778921
96,1,0,,,0.2713119705376812,0.001434457377015974,0.832812488079071,7.814453125,6.8642578125,9117.658203125,130.801638671875,7.8173828125,17.563276399788034,0.036273677361250374,1.2362232252195357e-05,9117.658203125,,437.54206528281793,3.7856651300098747,23663.020418956214
97,1,0,,,0.2944405654093316,0.0015521733564725082,0.8288085460662842,7.3134765625,6.3720703125,8987.494140625,130.5376142578125,7.314453125,16.357062655862656,0.03653061454244858,4.276668604262033e-06,8987.494140625,,529.3038853218313,93.51792088267393,19122.126210417617
98,1,0,,,0.28894343904676134,0.0015184669058427858,0.8171874284744263,8.0419921875,7.1103515625,9244.6416015625,133.6769443359375,8.044921875,17.03173541929535,0.03672339574393452,4.1529506893744445e-06,9244.6416015625,,502.5906672119163,52.65375556820072,20782.041616756745
99,1,0,,,0.2866333895453863,0.0015727317153420017,0.8369140625,7.8544921875,6.9248046875,9284.154296875,135.8944921875,7.85546875,17.422932002261525,0.03568919154760592,1.1682175924615007e-05,9284.154296875,,487.6592087370809,44.32546482607722,21466.111636078756
100,1,0,,0.8208333253860474,0.2750142621280247,0.0015396134758844937,0.8489257097244263,7.5537109375,6.6025390625,9156.57421875,133.592328125,7.5537109375,15.44506500852877,0.037077351275850476,1.1300218027426447e-05,9156.57421875,267.1241047929507,925.2156942167785,41.47692352999002,20721.90718818126
101,1,0,,,0.2883524185481292,0.0016479785042662343,0.7935546636581421,8.5146484375,7.603515625,9071.67578125,133.7845185546875,8.5166015625,18.748898508127088,0.03959899493384314,2.797001240490356e-05,9071.67578125,,434.00960412202403,3.7529235701076686,23824.023427506796
102,1,0,,,0.2843468875189501,0.001431877676978388,0.8418945074081421,7.640625,6.689453125,10636.849609375,160.1379755859375,7.642578125,16.361089767706606,0.035795716146581065,4.186636265020193e-06,10636.849609375,,520.3739149780013,4.573782808845863,22886.010944805625
103,1,0,,,0.2701354152170552,0.0014352004681619235,0.8311523199081421,7.546875,6.60546875,8864.59765625,125.455361328125,7.5498046875,17.38790361854451,0.03641095523491923,1.2036546811967533e-05,8864.59765625,,489.2556163719855,68.2030838180799,20379.85054974676
104,1,0,,,0.25918177970379475,0.001394513616546078,0.838671863079071,7.96484375,7.0166015625,9592.654296875,140.732181640625,7.9658203125,19.61701429428425,0.0373512248546778,1.276275784515132e-05,9592.654296875,,533.6658628329169,61.96857980499044,20290.1824044792
105,1,0,,,0.2868803683631995,0.001495845615231417,0.7791992425918579,7.4150390625,6.48046875,9825.23046875,147.53745703125,7.4169921875,16.54596642332458,0.03652387418675753,1.2058963937705988e-05,9825.23046875,,561.7395547281485,16.660633450141177,22087.912900630003
106,1,0,,,0.2874203221067546,0.0015034851074524624,0.8511718511581421,7.93359375,7.0029296875,9134.9072265625,133.41438671875,7.9345703125,21.31912871991302,0.03818729914942699,1.2184920684424042e-05,9134.9072265625,,509.0068749629427,71.05005004117265,20228.79266655012
107,1,0,,,0.2764392083245184,0.0014482183690489592,0.7782226800918579,7.5849609375,6.6474609375,10661.12109375,163.92590234375,7.58984375,18.44124508996891,0.036638859634826694,1.1626338584079219e-05,10661.12109375,,534.4586022791918,16.26200165785849,22222.18894301662
108,1,0,,,0.28174246893581767,0.0014959427034035855,0.7918944954872131,7.6787109375,6.7353515625,9695.9912109375,143.771205078125,7.6787109375,17.045754591909954,0.03568548291613014,4.1130914982053216e-06,9695.9912109375,,540.9625835160259,9.029275307897478,22689.194137495448
109,1,0,,,0.2616734516091128,0.001465221942268613,0.8414062261581421,7.41796875,6.4677734375,8906.9541015625,128.39617578125,7.4228515625,18.853544943549327,0.04173458103074517,4.194181155616552e-06,8906.9541015625,,619.1099668929819,169.66932805301622,16226.161454561643
110,1,0,,0.8187500238418579,0.2983039064638433,0.0014896940194759622,0.7942382097244263,7.556640625,6.615234375,10188.3251953125,144.623689453125,7.55859375,18.339646657743994,0.03552085546957435,4.080141168126879e-06,10188.3251953125,265.2050145829562,913.9165793410502,3.8220910178497434,23167.288050598727
111,1,0,,,0.26447417493773173,0.0013963345971248486,0.8199218511581421,6.9677734375,5.9892578125,9134.3759765625,129.654576171875,6.96875,16.431511085157283,0.03733591540494891,2.0314601480257364e-05,9134.3759765625,,448.56734363315627,3.9126552550587803,22812.4727600331
112,1,0,,,0.2692406960934477,0.0014360744572137207,0.8643554449081421,7.69140625,6.734375,9047.0751953125,129.713275390625,7.6923828125,17.020999659237294,0.036335210141960776,4.201474583245845e-06,9047.0751953125,,479.3938729520887,39.23260985594243,21274.2372264566
113,1,0,,,0.28556535115785664,0.001476007504095378,0.8638672232627869,7.8701171875,6.91796875,9229.4091796875,136.1044794921875,7.87109375,17.957412466718896,0.037996490179828785,4.159757829466544e-06,9229.4091796875,,519.8144459249452,71.02365610282868,19995.41206675193
114,1,0,,,0.2780030881417588,0.0014749810129828234,0.8487304449081421,7.6611328125,6.70703125,9533.6484375,139.7924482421875,7.662109375,19.145027114314537,0.036960137737859645,1.2115011755398682e-05,9533.6484375,,527.9897149689496,37.071027839090675,20303.916203997862
115,1,0,,,0.2813551167528203,0.0014686384156732402,0.7868163585662842,7.5693359375,6.603515625,9886.9775390625,147.053810546875,7.5732421875,17.049875511895905,0.03661343196533949,4.125973702962525e-06,9886.9775390625,,612.4416276740376,75.62618404696696,19994.861878951466
116,1,0,,,0.27136771389450587,0.0014418814876933084,0.8333007097244263,8.150390625,7.2138671875,9653.703125,141.247583984375,8.154296875,16.665074468199887,0.03563381461604903,1.1240217525222606e-05,9653.703125,,462.57561298599467,3.5432016630657017,23556.550020437226
117,1,0,,,0.2816170904197861,0.0014920980844266296,0.83251953125,7.9580078125,7.0107421875,9342.1455078125,134.8533583984375,7.9580078125,18.47286321975162,0.03807445209861278,1.1891778529587553e-05,9342.1455078125,,521.0882658229675,66.97201501601376,20136.05455454177
118,1,0,,,0.28293506499721843,0.0015083948744631925,0.8474608659744263,7.8662109375,6.89453125,9800.26953125,147.6180703125,7.869140625,18.801627258348947,0.03856832603926699,4.255112004602513e-06,9800.26953125,,522.0641212121118,48.77329192194156,21169.66638085956
119,1,0,,,0.27329023823767784,0.001484711201811706,0.8669921159744263,8.349609375,7.4072265625,10249.8916015625,159.5293369140625,8.3505859375,15.87676944290126,0.03538465764017372,4.22575557813875e-06,10249.8916015625,,521.1920414869674,3.6460426072590053,22063.459592078896
120,1,0,,0.8291666507720947,0.255870642948139,0.0014435241352828143,0.8976562023162842,7.81640625,6.8564453125,8742.802734375,126.2366748046875,7.818359375,18.052224876768843,0.0374924474253595,1.0708247618780855e-05,8742.802734375,265.73732958897017,955.804240437923,107.48511766199954,18671.916796436155
121,1,0,,,0.2810700312006702,0.001567111879023031,0.833984375,7.8916015625,6.9345703125,9751.3486328125,144.738689453125,7.896484375,17.70714151193345,0.04143837916923379,1.8391379083481484e-05,9751.3486328125,,472.49827392119914,3.693899678066373,23345.715115770738
122,1,0,,,0.2901676141304961,0.0014623253806433922,0.8104492425918579,7.92578125,6.9677734375,9861.7177734375,147.591787109375,7.927734375,15.897251579603251,0.035934369114505024,4.237349850565035e-06,9861.7177734375,,500.7684816820547,20.9378988170065,22064.74205558754
123,1,0,,,0.24909472534955057,0.0013191231181544083,0.8734374642372131,7.97265625,7.0087890625,8937.0849609375,128.96592578125,7.97265625,16.08008466628978,0.03581102922777211,2.6468450869507854e-05,8937.0849609375,,519.1040508558508,90.54883720283397,19445.069323159412
124,1,0,,,0.2709430390788157,0.0014433010759589138,0.806445300579071,8.08203125,7.126953125,9233.75,132.2407734375,8.083984375,18.17568138327475,0.03803645600794539,4.261473253682888e-06,9233.75,,510.43657217919827,67.30578156607226,20395.382319343134
125,1,0,,,0.28715303988337837,0.001472414697474278,0.824999988079071,8.0751953125,7.1015625,9705.263671875,149.1565478515625,8.078125,18.33415395897244,0.03754607399858138,4.19260583849537e-06,9705.263671875,,555.4318928350694,25.398604357847944,22009.63511789463
126,1,0,,,0.274467723264479,0.001441523222343477,0.81884765625,7.833984375,6.8798828125,9441.51953125,145.923943359375,7.8369140625,18.26223531779109,0.036613466010477616,4.156101095392855e-06,9441.51953125,,456.6041870180052,3.4585826143156737,23265.825460198797
127,1,0,,,0.27846357582325254,0.0014476137259080701,0.8543945550918579,7.8515625,6.88671875,9932.7177734375,145.727486328125,7.8525390625,19.903345403026986,0.03750745594253549,4.139866726346529e-06,9932.7177734375,,537.5966083090752,53.045891790185124,20611.353641957998
128,1,0,,,0.27983950241832645,0.001483101122204289,0.8590819835662842,7.912109375,6.95703125,10560.7783203125,159.8886650390625,7.9208984375,16.97609853764205,0.0379047892431904,1.1503952001963836e-05,10560.7783203125,,528.7013399382122,5.517083023209125,22311.143045453635
129,1,0,,,0.27064324402908824,0.0014793016248404456,0.8908202648162842,8.4228515625,7.4794921875,9691.4091796875,145.4453837890625,8.4306640625,18.780997268487848,0.0370047270241013,4.190872271405396e-06,9691.4091796875,,609.91900819703,73.16988278296776,20040.27377861502
130,1,0,,0.8229166865348816,0.2762078281966751,0.001464227205218549,0.866992175579071,7.9609375,7.0107421875,10111.4873046875,151.9541943359375,7.9638671875,17.270585978835513,0.03834155726327729,4.274941556609113e-06,10111.4873046875,286.2392441419652,996.8308280470083,56.60046537301969,19332.40119546634
131,1,0,,,0.2898892280027212,0.001489857629806579,0.8836913704872131,8.4404296875,7.4970703125,9907.7587890625,148.1952880859375,8.443359375,16.934228276572828,0.03809706268947837,3.9978640789903055e-05,9907.7587890625,,493.7446376879234,3.586698225000873,22418.84494216161
132,1,0,,,0.2938541708535922,0.0015143825175627512,0.8241210579872131,8.2314453125,7.2939453125,9826.1923828125,142.5756748046875,8.236328125,19.09323215729236,0.037829429009216306,1.6614831186179435e-05,9826.1923828125,,555.5579279049998,75.00479774503037,19754.43792651835
133,1,0,,,0.2968885034570121,0.0014519703115354332,0.78076171875,8.498046875,7.56640625,10812.04296875,165.02391796875,8.4990234375,18.751100616619336,0.03856285638553164,1.771797473563583e-05,10812.04296875,,556.9856310460018,5.224897098029032,21533.31323503787
134,1,0,,,0.2779456405514793,0.001446465163638777,0.8299804329872131,8.498046875,7.5498046875,10385.947265625,162.0055546875,8.50390625,15.820336956730303,0.03649701370372151,4.257555847289041e-06,10385.947265625,,527.2893726029433,5.930595540907234,22059.933195094214
135,1,0,,,0.2695808934786328,0.0014155662920884993,0.8451171517372131,8.59375,7.66015625,9352.0927734375,138.49401953125,8.5947265625,16.59186794095887,0.036802242599397746,1.8254582682324254e-05,9352.0927734375,,604.5151130299782,83.49747297004797,19392.820340192306
136,1,0,,,0.29729042399867467,0.0015151145927490006,0.8446288704872131,8.53125,7.580078125,9690.0205078125,144.074142578125,8.5380859375,17.384816221584988,0.036388000609129355,1.0175314163925272e-05,9690.0205078125,,478.73463126900606,4.952531725983135,22853.99160572059
137,1,0,,,0.29676521098917874,0.0015070146963367392,0.8122069835662842,8.28515625,7.3466796875,9892.931640625,146.483091796875,8.2900390625,17.75389525171898,0.036549227938071804,1.0027385823760895e-05,9892.931640625,,594.1539408219978,108.55349803599529,18637.900769685704
138,1,0,,,0.26917903175626634,0.0013761877503810638,0.8597655892372131,8.16796875,7.2001953125,10170.984375,147.4042373046875,8.1748046875,19.61481010421041,0.03778183474024807,4.270604133689063e-06,10170.984375,,551.596634618938,40.46105587610509,20764.506205419704
139,1,0,,,0.2781836192798437,0.0014587121505797995,0.838574230670929,7.7919921875,6.8193359375,10265.1591796875,155.3106513671875,7.794921875,16.159578845252515,0.03644294579631189,4.286886640619733e-06,10265.1591796875,,539.590998433996,4.908637773129158,21191.56525784303
140,1,0,,0.8458333611488342,0.26882391142862616,0.0014711906049029722,0.9068359136581421,8.5107421875,7.572265625,9671.1875,140.0000625,8.515625,17.524382426324006,0.03653136533794963,2.6450114742046487e-05,9671.1875,275.58212260191794,901.949037702987,42.13122221105732,21147.349131911877
141,1,0,,,0.2957139652371552,0.0015461066287514313,0.8804687261581421,8.0869140625,7.1171875,9795.5361328125,144.1115166015625,8.0888671875,16.35954650076809,0.039041655320691454,9.422398433040552e-06,9795.5361328125,,480.04317756101955,4.933904254925437,22791.453050085176
142,1,0,,,0.27237713698013977,0.0014254759929173133,0.8595702648162842,8.2099609375,7.248046875,9563.1513671875,136.19286328125,8.2109375,17.621320517949606,0.03785283750060115,2.3917667018662737e-05,9563.1513671875,,539.6100840480067,71.06803377112374,19839.254151636258
143,1,0,,,0.28687545221873734,0.001491270167747416,0.8196288347244263,8.6962890625,7.75390625,10224.0361328125,155.97184765625,8.6982421875,18.53313386963601,0.037827892952195415,1.1865087412997799e-05,10224.0361328125,,568.0984418839216,44.28090192913078,20338.02922344199
144,1,0,,,0.2642664348195467,0.0014085832396943943,0.8642578125,8.0546875,7.1005859375,10094.3603515625,151.6524208984375,8.05859375,17.671232822239862,0.03738341287766894,4.272783448208736e-06,10094.3603515625,,557.4700723519782,20.075762807042338,20306.677179854625
145,1,0,,,0.2979659550310316,0.0015499241061434077,0.822460949420929,8.2158203125,7.275390625,10055.865234375,147.6669580078125,8.216796875,19.462404043056427,0.03910220105095449,1.1481202651175902e-05,10055.865234375,,681.2670441799564,118.02135077805724,18185.796961145996
146,1,0,,,0.2787712921744969,0.0014668611470654014,0.8458983898162842,8.271484375,7.318359375,10442.607421875,163.606626953125,8.271484375,15.586739346228486,0.03634194122273422,2.4789129056277576e-05,10442.607421875,,533.8620824359823,5.125908654998057,21806.10858077676
147,1,0,,,0.28292472388011447,0.0015090872591017046,0.83349609375,8.3291015625,7.3818359375,8979.3720703125,132.18725,8.3310546875,17.37722897455327,0.037501422250305734,1.1554161041659891e-05,8979.3720703125,,498.6072141448967,54.01195532584097,20382.28103799831
148,1,0,,,0.2832070508884499,0.001509371790739067,0.867480456829071,8.0810546875,7.1181640625,9517.25390625,142.8673818359375,8.0810546875,17.663241539770326,0.036806722320697226,4.28396991437108e-06,9517.25390625,,536.0315075119724,61.549053577007726,20074.442635358195
149,1,0,,,0.27985065153916366,0.0014785063972482249,0.8453124761581421,8.3671875,7.412109375,10107.1787109375,150.3143896484375,8.37109375,18.178511667448902,0.03780760713875263,4.3013423554032345e-06,10107.1787109375,,623.8412000429817,55.26823880709708,20201.800521076875
150,1,0,,0.8125,0.2958366697216661,0.0015376262244544137,0.88232421875,8.1494140625,7.18359375,10072.162109375,150.6219462890625,8.1513671875,17.045124008142647,0.03973374279190401,1.720368341665248e-05,10072.162109375,298.1543576379772,1042.012643381022,47.44561267201789,19007.435182939284
151,1,0,,,0.2721507821515843,0.0014227678376101949,0.850390613079071,8.94140625,8.0068359375,10270.9765625,155.2866123046875,8.9423828125,16.605516721934016,0.04352301651798118,2.759815560491105e-05,10270.9765625,,539.6958374720998,3.727420932846144,21419.328611437046
152,1,0,,,0.2836426281523927,0.0014869978504208348,0.8596678972244263,8.865234375,7.9296875,10268.0439453125,157.3592734375,8.869140625,15.887176219175787,0.037480509650880726,1.0707312477803511e-05,10268.0439453125,,532.3436747151427,4.413730917032808,21847.237858084045
153,1,0,,,0.25649821155457175,0.001365883021481551,0.8343749642372131,9.4619140625,8.5546875,10141.591796875,153.294560546875,9.466796875,14.84535844217755,0.0374323003965349,4.346819034138314e-06,10141.591796875,,537.656130213989,4.430606694892049,21306.104444133187
154,1,0,,,0.2652408203121013,0.0014401942304687054,0.8759765625,9.728515625,8.8486328125,9767.8095703125,147.55509375,9.73046875,15.460971436510114,0.03794984094890019,1.561512114848865e-05,9767.8095703125,,552.761585901957,44.28569882409647,19933.829589991677
155,1,0,,,0.27623254731133784,0.0014542331788973684,0.822265625,9.3779296875,8.4873046875,9859.6435546875,148.07520703125,9.3798828125,16.349703514129885,0.03877764555927346,9.798952467918384e-06,9859.6435546875,,601.7045323860366,46.37954653799534,20613.995865571385
156,1,0,,,0.27733010084193666,0.001477740034815156,0.8644530773162842,9.84765625,8.98046875,10526.78125,164.47142578125,9.8525390625,15.452220901581612,0.03700700988543714,1.0422535893534187e-05,10526.78125,,555.7580579791684,4.220127773005515,21289.656717971255
157,1,0,,,0.2779559406799308,0.0014664784789175656,0.8272460699081421,9.7763671875,8.8955078125,10397.9072265625,154.322673828125,9.7763671875,15.847123296838797,0.0384459408590913,4.406226858745657e-06,10397.9072265625,,554.9786468290258,13.709612037055194,21094.020667608565
158,1,0,,,0.269475618366414,0.0014485443456706548,0.8291991949081421,9.876953125,8.998046875,10490.5703125,159.9831123046875,9.8828125,16.5482779423469,0.038523835463557754,1.1135500106026836e-05,10490.5703125,,558.2519725111779,7.239730275701731,21176.50457077141
159,1,0,,,0.27709126671288686,0.0014811272740189452,0.85009765625,9.5654296875,8.6982421875,10363.4189453125,161.5297177734375,9.5712890625,14.031287666564912,0.037420508318684945,1.0097756101222285e-05,10363.4189453125,,555.5774984799791,4.050106157083064,20989.54413676846
160,1,0,,0.8333333134651184,0.25276830603615963,0.0014331794638877682,0.8884764909744263,10.154296875,9.3115234375,9675.7509765625,146.135755859375,10.1552734375,15.49145041194752,0.03777822855489084,4.297685676467078e-06,9675.7509765625,292.8558025751263,1004.9790787508246,39.89429296902381,19759.66108126467
161,1,0,,,0.2858111594696311,0.0015429933590667133,0.8458007574081421,9.78125,8.9287109375,10151.7900390625,154.73044921875,9.787109375,16.130409911727618,0.039538984166783496,3.91369860888867e-05,10151.7900390625,,604.6382526478264,98.16411305125803,18872.73993262118
162,1,0,,,0.28909755710992613,0.0014185472865833049,0.82861328125,10.0927734375,9.2685546875,11586.0205078125,174.4748740234375,10.103515625,16.498328654490876,0.039219689789214585,1.68232512962482e-05,11586.0205078125,,634.3515596350189,4.935342408018187,20381.336062908576
163,1,0,,,0.2778794818436836,0.001402648509987614,0.8409179449081421,9.662109375,8.8212890625,10338.2783203125,163.16065234375,9.6650390625,16.76962102475642,0.03939772165383842,9.070588263176772e-06,10338.2783203125,,575.7297946310136,19.164305925834924,20226.906244481164
164,1,0,,,0.2928849218101277,0.0014830258059248536,0.7989257574081421,10.0947265625,9.267578125,10901.96875,173.0203212890625,10.09765625,16.031065868872677,0.037996175811215775,4.34436859978017e-06,10901.96875,,597.1620285760146,4.817630210192874,20478.206770160712
165,1,0,,,0.2814512948025367,0.0014293737689214936,0.8624999523162842,9.896484375,9.068359375,10510.1240234375,162.188146484375,9.8984375,16.433650291081833,0.037883322666060225,1.6862098080895445e-05,10510.1240234375,,616.6429438160267,4.342179675819352,21232.330012360315
166,1,0,,,0.2795129322903449,0.0014002585797996403,0.8597655892372131,9.9306640625,9.103515625,10716.6484375,166.8048056640625,9.9345703125,14.757663098925708,0.03751128879866669,4.4708264860001476e-06,10716.6484375,,556.5921716177836,4.528387315105647,21536.73110283477
167,1,0,,,0.2675765321801009,0.0014136888061102582,0.8485351204872131,9.9765625,9.140625,10166.3056640625,150.87728515625,9.9794921875,13.490280957415129,0.03742223152698574,1.011916246697684e-05,10166.3056640625,,531.9403463359922,4.546665930887684,21498.18611990517
168,1,0,,,0.2631648167698586,0.0014133678307644004,0.9106444716453552,10.2197265625,9.439453125,9265.9970703125,141.534154296875,10.224609375,14.740627121498479,0.03746049842221158,4.465425794450399e-06,9265.9970703125,,635.0074107700493,100.46328751998954,18421.098439761907
169,1,0,,,0.2867521395864969,0.001461485377092231,0.8173828125,10.1123046875,9.3095703125,10125.015625,152.7038583984375,10.1171875,15.611132574601093,0.03863519290517122,4.160262192734789e-06,10125.015625,,575.1630681119859,37.88263511285186,19758.735227739937
170,1,0,,0.8479166626930237,0.2862942235842638,0.0014309783286918787,0.8430663347244263,9.5107421875,8.673828125,9968.7626953125,151.6049599609375,9.5107421875,16.22644691875669,0.038001754058976864,4.245052882051586e-06,9968.7626953125,282.5715866750106,923.0788993621245,25.771455904003233,21338.811000167054
171,1,0,,,0.29270417581392394,0.0014307322059181615,0.8121093511581421,9.451171875,8.62109375,10313.201171875,156.71663671875,9.453125,14.908470660117995,0.040950066866505194,3.3256484991378975e-05,10313.201171875,,540.4888955131173,4.263634615112096,21422.566525911236
172,1,0,,,0.2704675327913719,0.0013729929509906924,0.8445311784744263,9.4931640625,8.66796875,9787.845703125,147.1034169921875,9.5009765625,17.32898393560558,0.03784777768338785,4.484929167655679e-06,9787.845703125,,546.2722504278645,51.59641465405002,20427.837936202675
173,1,0,,,0.29918063717377663,0.0014660888999316057,0.8338866829872131,9.22265625,8.373046875,10610.2880859375,163.1253251953125,9.22265625,16.353461162189028,0.03800445826029563,4.202882546545371e-06,10610.2880859375,,574.5306321270764,4.056107203941792,20620.184929588555
174,1,0,,,0.2904692059801164,0.001429538136676456,0.842578113079071,9.251953125,8.4052734375,10331.4072265625,154.526251953125,9.2529296875,15.796074187781137,0.03791479175453249,1.0789149758613557e-05,10331.4072265625,,539.3146581961773,4.21513180504553,21513.543390436313
175,1,0,,,0.30051126235230186,0.0014828889614193486,0.8338867425918579,9.4072265625,8.5615234375,9993.494140625,151.74769140625,9.41015625,16.562723073474196,0.037315670167446406,4.262433396734169e-06,9993.494140625,,573.3800285430625,11.987457656068727,21966.623885181456
176,1,0,,,0.299117091763037,0.0014901672792007048,0.855761706829071,9.0029296875,8.13671875,10033.3671875,152.096240234375,9.0029296875,17.738238241446734,0.03767859849483538,4.170819951688635e-06,10033.3671875,,525.9219998931512,4.568429760169238,21397.47197990195
177,1,0,,,0.28944351564223325,0.001423472932874148,0.8270507454872131,8.384765625,7.4814453125,9997.2080078125,151.4186201171875,8.38671875,14.865813640564706,0.03594501603822328,4.2050517130392204e-06,9997.2080078125,,525.3423240100965,5.027004961157218,21339.31245259495
178,1,0,,,0.2920858715879149,0.0014680835154194938,0.86669921875,8.669921875,7.7666015625,9084.068359375,131.5026142578125,8.6708984375,16.367801070846717,0.035808207297374696,1.1034468938358815e-05,9084.068359375,,501.1128191300668,45.90466309292242,20589.33026434911
179,1,0,,,0.2879696622085248,0.00142737939675186,0.8261718153953552,8.3974609375,7.49609375,9516.1123046875,139.94803515625,8.3994140625,16.932647857143905,0.036996406708534206,4.157384608287173e-06,9516.1123046875,,532.7575900810771,42.26282970816828,20054.309874531144
180,1,0,,0.862500011920929,0.3010597922857414,0.0014712271716916803,0.8773437142372131,8.53125,7.6494140625,9806.9501953125,147.1710693359375,8.5322265625,16.437709933981658,0.03727660914945044,1.4918417086884648e-05,9806.9501953125,286.8604100160301,957.1959913829342,29.49436836782843,21048.277169831723
181,1,0,,,0.2976733694254108,0.0014867328151382253,0.851855456829071,8.87109375,7.98828125,9827.44921875,148.6197978515625,8.8740234375,16.942184875001637,0.0439236857992313,2.2045143050846684e-05,9827.44921875,,504.46761899092235,3.8517570197582245,21952.629845962623
182,1,0,,,0.2891535428552743,0.0013609477736480358,0.812792956829071,8.318359375,7.4169921875,10242.0078125,151.9028212890625,8.3203125,18.396542244986506,0.040060503309622644,1.792832074927226e-05,10242.0078125,,569.0300268901046,47.78555327001959,20141.076251674625
183,1,0,,,0.2788256033218204,0.0013176871077291707,0.8915039300918579,9.08203125,8.240234375,10819.5947265625,170.2648544921875,9.0869140625,16.27258859448469,0.03749755208019158,9.706220860453337e-06,10819.5947265625,,614.3918216289021,5.259333206806332,19873.978921486345
184,1,0,,,0.2982470076763093,0.0014164118289272665,0.8561522960662842,9.3173828125,8.48046875,10203.13671875,154.8235439453125,9.3193359375,14.629494871622297,0.038073524381531526,4.016108111150653e-05,10203.13671875,,546.5590117890388,5.582372308708727,20974.961496338794
185,1,0,,,0.2965715102800459,0.0014504065477325412,0.8688476085662842,9.5712890625,8.7734375,9721.5419921875,143.17364453125,9.5712890625,16.77036313314696,0.03900798836859553,4.246176260533512e-06,9721.5419921875,,611.7021667100489,62.61432222696021,20039.22802560355
186,1,0,,,0.2924897022148798,0.00141528238307842,0.8612304329872131,9.80859375,9.015625,10798.05859375,168.126291015625,9.810546875,16.301667156104894,0.0384401934331373,1.0218154833883976e-05,10798.05859375,,576.9780531669967,4.696473061107099,20988.688868429348
187,1,0,,,0.29749742746753327,0.001406060369575357,0.8458007574081421,10.220703125,9.501953125,10830.7822265625,170.6161279296875,10.2236328125,14.40725610979692,0.037580919944632654,4.37833917234034e-06,10830.7822265625,,660.3420219689142,4.818349906709045,20348.297890624344
188,1,0,,,0.3060114513737062,0.0014394366389041124,0.855664074420929,10.8037109375,10.1396484375,10478.1083984375,160.6831357421875,10.8046875,12.27574841233475,0.03911870464056447,4.294110007008165e-06,10478.1083984375,,628.1392045081593,44.07617334392853,18720.392334473996
189,1,0,,,0.2953712682474361,0.0013778806313737846,0.8682616949081421,12.35546875,11.865234375,10331.9111328125,158.9946181640625,12.3603515625,12.663239070236626,0.03732753413365172,4.410878325756708e-06,10331.9111328125,,538.9206071130466,6.606259500840679,21788.843106528075
190,1,0,,0.8291666507720947,0.296116185199935,0.001371673768801429,0.8799804449081421,12.4013671875,11.9091796875,10481.318359375,170.291564453125,12.4052734375,13.074738882288557,0.038640185246133905,1.2979976022262955e-05,10481.318359375,282.32126401294954,1014.9845672328956,38.8238821469713,20290.222327626598
191,1,0,,,0.30628312237786304,0.0014184241898647088,0.843554675579071,12.416015625,11.9384765625,10676.3115234375,176.574396484375,12.4208984375,11.920436079599108,0.039392048479554576,2.222563578636615e-05,10676.3115234375,,605.4690594810527,5.5292535030748695,19951.80821130986
192,1,0,,,0.3056739834501059,0.0014228547837120686,0.8623046875,12.4892578125,11.9931640625,10286.4619140625,163.71669140625,12.4912109375,12.340275184758532,0.037428846393222324,8.508055068806832e-06,10286.4619140625,,577.1795914359391,6.712255924008787,20225.997636467142
193,1,0,,,0.29468265515379244,0.0013558028690034973,0.880859375,12.64453125,12.173828125,10645.7958984375,166.6543095703125,12.646484375,12.80341104130225,0.037364677083527996,1.8813940745620788e-05,10645.7958984375,,589.6728026110213,5.374006032943726,20471.266827978583
