step,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/math_code_harbor_agent/num_tool_calls/mean,train/mean_gen_tokens_per_sample,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec,performance/generation_tokens_per_sec_per_gpu
46,,0.26876864936002676,0.005463120047977554,0.7686523795127869,2.427734375,5723.9228515625,293.1009491470177,2.4082069570431486,23076.831532384367,2884.603941548046
47,,0.26972129753789886,0.005597546327305025,0.6921875476837158,2.0517578125,5674.1240234375,307.44070781301707,19.874649050994776,21532.18268274937,2691.5228353436714
48,,0.2813766090457648,0.005965428306055287,0.7575194835662842,2.28125,6012.0859375,307.31304148299387,1.5632856579613872,22884.944110927063,2860.618013865883
49,,0.24973479466052595,0.006046492158361616,0.7419922351837158,2.3671875,5247.1787109375,280.0564852569951,6.055742932017893,22420.561212650045,2802.5701515812557
50,0.7479166388511658,0.27088465700671804,0.0061793050010265915,0.7516601085662842,2.2158203125,5557.962890625,537.3769212700427,1.5802003670833074,22492.300386106028,2811.5375482632535
51,,0.27003130708271783,0.006597473429934553,0.785839855670929,2.427734375,5168.17578125,271.99126905802405,6.042945354012772,22605.68435442029,2825.710544302536
52,,0.26063028306816705,0.005295953470067616,0.80322265625,3.3662109375,5410.8203125,315.223007919034,26.840742699976545,20522.95133790804,2565.368917238505
53,,0.2633251759689301,0.0053436052905624365,0.7756835222244263,3.201171875,5509.97265625,310.0082434429787,18.47531585098477,21157.635359759563,2644.7044199699453
54,,0.2707787459833071,0.005695086590748133,0.7980468273162842,2.923828125,5402.9609375,305.36458941095043,22.108773129002657,20966.26983349651,2620.7837291870637
55,,0.256368179109586,0.0055477737125571025,0.729296863079071,3.3505859375,5203.224609375,401.8028536690399,61.957311851962004,18462.90992849939,2307.8637410624237
56,,0.2603461385369883,0.00557596590869025,0.805468738079071,3.3974609375,5689.0869140625,295.68340902699856,2.8572648009867407,23058.543463725156,2882.3179329656446
57,,0.26446019875970705,0.0056876725795547145,0.78271484375,3.4873046875,5727.08203125,339.75636901997495,36.452113915991504,20209.14662041916,2526.143327552395
58,,0.2502377477189839,0.005571069897698067,0.8412109613418579,3.8994140625,6066.0576171875,317.44297002401436,2.2921041260124184,22856.183811683222,2857.022976460403
59,,0.26043027171772337,0.005801234482568418,0.739453136920929,3.8623046875,5497.5009765625,337.16018324700417,46.075699063017964,19559.389315769335,2444.923664471167
60,0.7833333611488342,0.28301226626126663,0.006052515920984547,0.778124988079071,3.9677734375,6173.8388671875,608.5528201929992,29.797340508026537,20789.957247883514,2598.7446559854393
61,,0.26927173274225424,0.005889089762007416,0.7627929449081421,4.1259765625,6452.3515625,332.1819847589941,3.163679270015564,23102.813625420502,2887.8517031775627
62,,0.255518399871562,0.0055802112919138835,0.7416015863418579,4.5703125,6352.369140625,364.7573854140355,32.136411639046855,20693.364552990035,2586.6705691237544
63,,0.2687129038749845,0.005759994144412417,0.7077147960662842,4.4921875,6588.8583984375,346.7552035409608,2.893424359965138,22635.02173448622,2829.3777168107777
64,,0.24965303608331624,0.005618995867799015,0.7748046517372131,4.7119140625,5881.9873046875,344.3642857759842,29.50887372600846,20463.766096160103,2557.970762020013
65,,0.2500751725360715,0.005700355896067322,0.8067382574081421,5.1181640625,5986.171875,385.2291996930144,3.4996519910055213,22370.088347506688,2796.261043438336
66,,0.2551470658941071,0.005845991509346504,0.8001953363418579,4.8828125,5737.7177734375,313.6985771309701,14.479686100035906,21975.082835462752,2746.885354432844
67,,0.26487999561413744,0.006071214006652781,0.759472668170929,5.4326171875,6484.609375,364.10853942198446,17.19242541596759,21384.34480933322,2673.0431011666524
68,,0.2230746198227962,0.005530484803394131,0.799023449420929,5.4033203125,6460.7333984375,412.3253612210392,9.146956712007523,22133.358469257255,2766.669808657157
69,,0.2668601715231489,0.006404640683570051,0.7715820074081421,5.201171875,5655.7568359375,401.0682192959939,81.62282885902096,17173.841809816902,2146.730226227113
70,0.7645833492279053,0.23373509452176222,0.00564610582969749,0.7564452886581421,5.8515625,6287.62109375,648.1428243510309,42.91035398701206,21106.92999641876,2638.366249552345
71,,0.2568794016597167,0.0059435657427968636,0.7738280892372131,5.099609375,6135.568359375,324.97423802805133,3.63025596603984,23040.79466267692,2880.099332834615
72,,0.2612746966422037,0.00614708515220741,0.7838866710662842,5.1845703125,5459.1220703125,375.498255065002,85.01197881798726,17748.756138286513,2218.594517285814
73,,0.2296668024335986,0.005458782006911633,0.8556640148162842,5.3095703125,5809.2783203125,397.3541853839997,94.20677932107355,17658.877608234445,2207.3597010293056
74,,0.2380654247331222,0.005786738766133226,0.8545898199081421,6.2890625,6646.609375,356.74334227800136,20.004213890060782,22536.73351927779,2817.0916899097238
75,,0.23180308559221885,0.005929686713614046,0.7438476085662842,5.9501953125,6113.234375,438.7599970099982,56.00208097801078,19709.937236445036,2463.7421545556294
76,,0.24095312400118019,0.005811612557380386,0.7478514909744263,6.2333984375,6301.0224609375,329.29569646401796,3.538642571948003,23446.359892642748,2930.7949865803434
77,,0.22755524060312382,0.005922476870239279,0.8270508050918579,6.33203125,5614.5654296875,358.7522528769914,60.61953700904269,19381.796273029016,2422.724534128627
78,,0.24116073749610223,0.005951078288546796,0.7572265267372131,6.0166015625,6506.92578125,377.20477621100144,35.502202553034294,20999.637100992128,2624.954637624016
79,,0.24531690036815235,0.006267859641901907,0.7831054329872131,5.728515625,6162.0341796875,361.274781176995,27.911304713983554,21054.53002217193,2631.8162527714912
80,0.7583333253860474,0.23963723906763335,0.006156970576427057,0.7962890863418579,6.28515625,5842.583984375,661.4579543599975,62.8999057149631,19392.520660918894,2424.0650826148617
81,,0.24061007902446363,0.006157786366586038,0.7620116472244263,6.9423828125,6565.5322265625,337.405724325974,3.8836224419646896,23910.4893689466,2988.811171118325
82,,0.2279650120383394,0.006113538806175711,0.7587890625,7.57421875,6721.2822265625,379.0476102110115,21.19544510502601,21897.96747713639,2737.2459346420487
83,,0.2312987788400278,0.006135375770639939,0.7711913585662842,7.5693359375,6556.3662109375,372.17270730703603,28.46975734597072,21809.898580547673,2726.237322568459
84,,0.25816215470558745,0.006615862948422091,0.7462890148162842,7.046875,6558.078125,388.59567159297876,45.82443872804288,20629.48084707574,2578.6851058844677
85,,0.2412210489435438,0.0063666541896196804,0.8241211175918579,6.9296875,6204.326171875,466.3288079400081,77.45903163199546,18774.290022585148,2346.7862528231435
86,,0.23670599339902765,0.0062298642594953435,0.79638671875,7.2861328125,6631.0205078125,361.4266692060046,20.705685099004768,22404.818179328788,2800.6022724160985
87,,0.2484140497494991,0.0066138010411123105,0.80078125,7.4306640625,6523.8916015625,376.3655898459838,36.75098868296482,21160.214485939727,2645.026810742466
88,,0.23486255133866507,0.006526027659219835,0.7735351324081421,6.828125,6681.1064453125,387.2846346470178,39.279279456997756,21024.838421422195,2628.1048026777744
89,,0.22374780025529617,0.006523907915251925,0.8042968511581421,7.98046875,6868.8310546875,408.8781256430084,47.00707036291715,20735.581729887068,2591.9477162358835
90,0.7854166626930237,0.22675119920813813,0.006401139511595488,0.798046886920929,7.74609375,7550.8759765625,691.9041718780063,4.160960650013294,23361.355199240774,2920.1693999050967
91,,0.22370536928519869,0.0066780598884292885,0.7761718034744263,7.076171875,6704.9423828125,358.67896744504105,14.74055959598627,23096.227140610423,2887.028392576303
92,,0.22981383599653782,0.006564486175989259,0.7746093273162842,6.8564453125,6702.587890625,406.6634147760342,57.414121542009525,19977.78546026575,2497.2231825332187
93,,0.23499240294540868,0.006729446978511078,0.7806640863418579,7.0263671875,6762.3984375,418.18157059000805,66.02047608693829,19583.21970385048,2447.90246298131
94,,0.24318525307990058,0.006701038980395424,0.7709960341453552,6.6357421875,6731.234375,368.1575069889659,14.459673172910698,22424.990154835803,2803.1237693544754
95,,0.21382784513298247,0.006438923364328275,0.8605468273162842,6.2431640625,6678.2783203125,465.79245996597456,57.895451735006645,20362.534212689865,2545.316776586233
96,,0.22985118707310903,0.006622411145372098,0.8155273199081421,6.6953125,7672.859375,448.9772885729908,5.047877456003334,23878.092402599497,2984.761550324937
97,,0.23861964597927,0.0067683072867197325,0.8493163585662842,6.8046875,7588.1806640625,472.39303881296655,70.02934252104023,19056.89495414224,2382.11186926778
98,,0.22741072509143123,0.006468712389434472,0.8072265386581421,6.49609375,7422.119140625,403.250767760037,31.141816977993585,21943.40503260606,2742.9256290757576
99,,0.23202335305722954,0.0066567548541627275,0.834277331829071,6.2705078125,7641.89453125,413.3167908139876,21.87269547098549,22061.39328066785,2757.674160083481
100,0.7979166507720947,0.22773705564850388,0.006495763636394258,0.8467773199081421,6.3330078125,7528.0390625,719.1807906170143,48.94557790202089,20655.737354131437,2581.9671692664297
101,,0.2350981480876726,0.006976332398437535,0.8086913824081421,7.015625,7343.2890625,397.13883993198397,4.510769343993161,22517.054398179404,2814.6317997724254
102,,0.2361982998172607,0.0064170102507148385,0.820507824420929,6.6484375,8658.8466796875,455.605278277013,4.060002256010193,22574.870718163762,2821.8588397704702
103,,0.22466027570590086,0.00644919094696661,0.8358398675918579,6.4228515625,7224.73828125,474.3312016740092,99.57590150600299,17979.234610819596,2247.4043263524495
104,,0.21451458555748104,0.006344151014104682,0.8321288824081421,6.765625,7961.8876953125,429.7693303829874,16.127891957003158,21933.7585945698,2741.719824321225
105,,0.23769032810241697,0.006722904754155934,0.7742186784744263,6.4189453125,8207.3740234375,484.4490781140048,4.493155761971138,23159.543731748316,2894.9429664685395
106,,0.23633663868190524,0.006772074743167877,0.8584960699081421,6.3125,7618.2158203125,428.84506750496803,39.05093844799558,21183.963844068574,2647.9954805085717
107,,0.23458246329437316,0.006624808951727346,0.7856444716453552,7.1025390625,9350.7509765625,483.5757038699812,4.659432060027029,22524.472986034474,2815.5591232543093
108,,0.23264771561207453,0.006803325441950392,0.8028320074081421,7.1015625,8465.939453125,427.43200615700334,3.5357859220239334,23182.21244040368,2897.77655505046
109,,0.22120203138410943,0.006688711866985386,0.8519531488418579,6.0458984375,7521.6689453125,450.31897152098827,59.504930475959554,19866.721448170447,2483.340181021306
110,0.8145833611488342,0.22376339303411896,0.006534673120938805,0.8194335103034973,6.9873046875,8427.19140625,750.2045370570268,13.564541993953753,22384.22570505264,2798.02821313158
111,,0.22744872643033887,0.006462138825668262,0.8273437023162842,6.3994140625,8004.3447265625,407.8757477690233,3.2232089210301638,23193.80791083705,2899.2259888546314
112,,0.22290787401334455,0.006351718593350597,0.7972655892372131,6.2333984375,8275.169921875,420.59655769501114,5.401560914004222,23123.93428009049,2890.491785011311
113,,0.22632361020714598,0.006452531014133456,0.8458983898162842,6.81640625,8526.349609375,440.7974841949763,4.593841401045211,22754.839721421777,2844.354965177722
114,,0.23071934150425477,0.006644869203640269,0.84814453125,6.7001953125,8224.0234375,420.54237002896843,4.196439323015511,23186.918006327574,2898.364750790947
115,,0.2361337754127817,0.006724927192408359,0.8558593988418579,7.150390625,8351.6572265625,506.1818044789834,17.51818531297613,22240.551723435947,2780.0689654294933
116,,0.23552701230187267,0.006757239004201665,0.8445311784744263,6.9091796875,8614.9521484375,439.7247080010129,4.05290159600554,23310.777127461897,2913.847140932737
117,,0.2415076519464492,0.006918390154027065,0.7992187142372131,6.947265625,8918.94921875,471.0809994630399,16.847193679015618,22071.126261290767,2758.890782661346
118,,0.22482838887390244,0.006700687755937906,0.8243163824081421,7.4140625,8637.91015625,452.8140112120309,4.514362931076903,22661.38798844964,2832.673498556205
119,,0.23943569600669434,0.006859611196489368,0.815722644329071,6.8759765625,8475.3466796875,441.91835064202314,11.341548234049696,22639.10239628521,2829.887799535651
120,0.8020833134651184,0.23793479207779455,0.006943423970653839,0.84716796875,7.3076171875,8833.94140625,776.4100418839953,18.012213765992783,22192.820261637262,2774.1025327046577
121,,0.22976380044383404,0.006754543310421468,0.8737304210662842,7.6669921875,9203.685546875,487.60871720901923,7.454707694007084,22261.10632230938,2782.6382902886726
122,,0.24211679051313695,0.006867439506777373,0.7959960699081421,7.3740234375,9149.689453125,460.569862267992,3.878216449986212,23535.18452882864,2941.89806610358
123,,0.21131440346334784,0.0062660725852197174,0.8651366233825684,6.689453125,7817.396484375,433.0102858050377,38.735911681025755,21395.144035541398,2674.3930044426747
124,,0.2332019630788409,0.006740999907961509,0.793261706829071,6.666015625,8528.9609375,434.97458555700723,9.649677631969098,23004.57086131279,2875.5713576640987
125,,0.24003892645669112,0.00680414331435486,0.8166991472244263,7.576171875,8980.203125,512.4129360189545,3.8068012690055184,23642.136636832132,2955.2670796040165
126,,0.23144547092442735,0.0068484327855458105,0.813769519329071,6.9033203125,8452.9638671875,433.9583674019668,4.309919067949522,23130.885799677675,2891.3607249597094
127,,0.23821413078962905,0.006800456509729713,0.841796875,6.8662109375,8726.962890625,445.2325947480276,4.471682976989541,22926.202449549914,2865.775306193739
128,,0.24086845573947357,0.006912992671502138,0.842089831829071,7.0380859375,9287.181640625,472.1713955560117,4.559760466043372,23063.739337040097,2882.967417130012
129,,0.22813944556128263,0.007053865546140514,0.8784179091453552,7.4248046875,8389.3662109375,460.7614024200011,25.7884676969843,21982.529012556344,2747.816126569543
130,0.800000011920929,0.23474241134317708,0.006892260975263298,0.856640636920929,6.857421875,8956.6640625,768.0828150029993,3.470097253972199,22939.152725087853,2867.3940906359817
131,,0.23848591775322348,0.007252417675317702,0.8272460699081421,7.6787109375,9186.1416015625,461.86321987601696,4.627910156035796,23374.562537526326,2921.820317190791
132,,0.23680997257861236,0.007203955515819871,0.8580077886581421,8.03125,8937.4345703125,460.75984091695864,5.0842363449628465,22875.569197650064,2859.446149706258
133,,0.23717777916226623,0.0072226568388629175,0.8223632574081421,7.0439453125,8163.841796875,438.7287992579513,18.52250229602214,22265.5657285913,2783.1957160739125
134,,0.24424399031431676,0.00734265134059342,0.7981444597244263,7.1259765625,8754.9990234375,464.9778117759852,21.212849139992613,22121.0332887724,2765.12916109655
135,,0.2503950483442168,0.007074320282072222,0.771484375,7.4619140625,9790.45703125,572.5714431480155,4.662688301992603,22426.308609681313,2803.288576210164
136,,0.23147328573850245,0.007206807195018428,0.8213866949081421,7.8642578125,8976.66015625,461.10957830701955,5.2436054649879225,23082.324994275914,2885.2906242844892
137,,0.22194554441557557,0.007199479908649664,0.8371093273162842,7.6787109375,8052.71875,461.2956744809635,46.6299412259832,20771.949697005202,2596.4937121256503
138,,0.251337015610261,0.0074306962050059155,0.825390636920929,7.80859375,8937.9931640625,466.319868679042,5.563914808968548,22736.83812937232,2842.10476617154
139,,0.24555997770949034,0.007482539038875302,0.8004882335662842,7.5009765625,8620.501953125,500.7509467260097,64.59745335800108,20154.589579909778,2519.3236974887222
140,0.7979166507720947,0.22330734628030768,0.006945995528099047,0.8587890267372131,7.2060546875,8803.1728515625,780.6464459329727,21.20836861198768,22122.0186628853,2765.2523328606626
141,,0.2367694905397002,0.0072911611494532735,0.827929675579071,7.3251953125,9287.759765625,468.81791613297537,3.915857377985958,23253.75006659481,2906.7187583243513
142,,0.248367586716995,0.0074580021442898214,0.8524414300918579,7.583984375,8521.6162109375,451.72199683100916,14.623766882985365,22313.48583061271,2789.1857288265887
143,,0.23589685872411792,0.007046120516179144,0.8229491710662842,7.9033203125,9045.91015625,525.4342852370464,5.601961457985453,22997.003851479407,2874.625481434926
144,,0.23469488243608794,0.007228169947211427,0.8512694835662842,7.4716796875,8394.84375,509.23909828200703,63.149812898016535,19416.5565469475,2427.0695683684376
145,,0.25408061637972423,0.007442410760006624,0.8059569597244263,7.435546875,9255.6689453125,537.1713426929782,13.834201940044295,22945.21120219217,2868.1514002740214
146,,0.23412842683410418,0.007211727937828982,0.8182616829872131,8.1298828125,9496.2080078125,491.71055707900086,5.680208489997312,22465.29526049596,2808.161907561995
147,,0.2384541845408421,0.007331664301496232,0.818164050579071,7.19921875,7824.6796875,420.4415286729927,5.894313995027915,22149.91356530008,2768.73919566251
148,,0.24159878192585893,0.007174775967939695,0.849609375,7.392578125,8630.96484375,449.082611928985,5.234590617008507,22812.757676995112,2851.594709624389
149,,0.23739206567188376,0.007166739548949863,0.83447265625,7.4873046875,9069.306640625,461.1508662789711,4.446395280014258,22925.45750034151,2865.6821875426886
150,0.800000011920929,0.2489066543125773,0.007342744396822809,0.862597644329071,7.072265625,9007.728515625,758.6396020210232,4.428605202934705,22738.21578628164,2842.276973285205
151,,0.23588105193448428,0.007433667353552664,0.8458983898162842,7.572265625,8571.33984375,438.6881886209594,5.0314239169238135,23008.99605722367,2876.124507152959
152,,0.2289321821208432,0.007076686534219334,0.8524413704872131,7.2958984375,8832.6845703125,452.9405027939938,5.3599254410364665,22750.95859031691,2843.8698237896137
153,,0.23270081476584892,0.0071707728490082445,0.8009765148162842,7.2294921875,8636.3828125,453.77927802701015,12.295729901990853,22499.320040915853,2812.4150051144816
154,,0.23653604668834305,0.007388927590909589,0.8340820074081421,7.0380859375,9054.78125,459.7642630949849,3.8494355150614865,23153.224732429975,2894.153091553747
155,,0.21986223791645898,0.007102515869377157,0.8364257216453552,7.8720703125,9216.3076171875,533.553620163002,5.119441984046716,22995.07890830284,2874.384863537855
156,,0.22214959008124424,0.0074858042342498265,0.8582030534744263,7.640625,8346.0029296875,425.5962362109567,4.788206398952752,23200.736265401716,2900.0920331752145
157,,0.23399687455594176,0.007467402388613209,0.8078124523162842,7.119140625,8711.7783203125,464.3715279199532,20.128976679989137,22042.759202379948,2755.3449002974935
158,,0.23107240977697074,0.007431822316846137,0.8446288704872131,7.2744140625,9268.025390625,471.0753773440374,4.571640974958427,22847.218688118413,2855.9023360148017
159,,0.23221803629735405,0.007500790329260099,0.8121094107627869,7.4052734375,9119.19140625,468.15898358100094,5.3063163929618895,22742.963544076352,2842.870443009544
160,0.8145833611488342,0.2260916081609139,0.00758716654505065,0.82470703125,7.857421875,9392.8828125,802.9084301379626,4.172714128973894,22465.48184730961,2808.185230913701
161,,0.23563923322944902,0.007690850075391609,0.8338866829872131,7.2265625,9251.140625,466.3311192560359,3.594763197004795,23143.80378752271,2892.9754734403386
162,,0.24042044218617775,0.007542848161392612,0.838671863079071,7.65625,9247.9365234375,478.3520968250232,5.005172131001018,22496.673088246844,2812.0841360308555
163,,0.23088862437907665,0.007544598684773973,0.8717772960662842,7.5009765625,9335.9453125,520.8246468839934,45.884054852998815,20744.237732032358,2593.0297165040447
164,,0.25399365697921894,0.007518215205607248,0.8093749284744263,7.5927734375,10655.92578125,555.5519900809741,5.279334613005631,21974.076265095162,2746.7595331368952
165,,0.2362231095057723,0.007495012705476256,0.8387694954872131,6.666015625,9226.484375,592.5809685109998,61.59013807098381,20194.621833035842,2524.3277291294803
166,,0.2417255374703018,0.007700946455827307,0.794921875,7.2861328125,10063.3466796875,575.9204855279531,4.341751796018798,22537.79008605868,2817.223760757335
167,,0.2358795085674501,0.007845006318405012,0.8478515148162842,7.228515625,9451.3310546875,499.3046116770129,3.11185663100332,21940.480753365817,2742.560094170727
168,,0.2170527498674346,0.007712672302318424,0.8976562023162842,7.029296875,8432.3720703125,452.2519783009775,28.886510359996464,21961.489626969196,2745.1862033711495
169,,0.23540361856703385,0.007827142720998381,0.8057616949081421,7.3740234375,8944.837890625,461.95427140494576,21.769700966018718,22396.87001523498,2799.6087519043726
170,0.8416666388511658,0.24063608306460083,0.007752712093633818,0.8068358898162842,6.8408203125,9492.3740234375,844.9897676230175,35.4945894490229,21855.800169107937,2731.975021138492
171,,0.23202750264590577,0.007937111447517964,0.8095702528953552,7.203125,10045.7109375,511.48934331099736,5.19847113097785,22744.74295661436,2843.092869576795
172,,0.24349063299268892,0.007878966068346926,0.7964843511581421,7.1416015625,9925.4404296875,513.4962971290224,5.50472854799591,22274.87349533524,2784.359186916905
173,,0.2486418901844445,0.007986384610120467,0.8487304449081421,7.1318359375,10020.388671875,512.0548746350105,5.091833796992432,22501.94224283098,2812.7427803538726
174,,0.22429200390615733,0.00780237717719956,0.844433605670929,6.962890625,8913.263671875,483.3794841210474,35.138529190968256,21471.03480473588,2683.879350591985
175,,0.24872165976375982,0.00822829303342587,0.842578113079071,7.5654296875,10192.294921875,577.2394925169647,4.934032486984506,22600.948798905545,2825.118599863193
176,,0.24784051243841532,0.008121254972706993,0.8375976085662842,7.3408203125,9792.6796875,492.74734458100284,4.614955954020843,22916.960333737956,2864.6200417172445
177,,0.25003934335472877,0.00824904168359808,0.83984375,7.935546875,9658.7314453125,495.44293860101607,4.468831264064647,22556.812538743307,2819.6015673429133
178,,0.25074945604865206,0.008133472925578644,0.8416991829872131,7.1015625,9554.8154296875,478.18726564600365,4.187761834007688,22974.346508898754,2871.7933136123443
