step,validation/accuracy,train/approx_entropy,train/gen_kl_error,train/reward,train/math_code_harbor_agent/num_tool_calls/mean,train/mean_gen_tokens_per_sample,timing/train/total_step_time,timing/train/exposed_generation,performance/generation_tokens_per_sec,performance/generation_tokens_per_sec_per_gpu
55,,0.30312262164943604,0.004261464120503433,0.766796886920929,3.462890625,6036.6708984375,374.1707188319997,2.0561663859989494,22581.63924359675,2822.7049054495938
56,,0.30989738252856114,0.004395881579528194,0.794140636920929,2.9736328125,5778.5751953125,294.46865747403353,1.7838269589701667,23102.96270316845,2887.8703378960563
57,,0.30735459134530174,0.004372515741557947,0.7380859851837158,3.353515625,5693.3857421875,313.7941631420399,14.446378580993041,21661.874904678214,2707.7343630847768
58,,0.2996777183257109,0.004427761229905514,0.794140636920929,3.32421875,5762.693359375,317.69831315998454,17.42047164501855,21548.54465517979,2693.568081897474
59,,0.30819986970732316,0.004593819564412627,0.7632812261581421,3.5986328125,5987.671875,327.41180756600806,18.796912632940803,21728.06872838177,2716.0085910477214
60,0.7708333134651184,0.2942907523215581,0.004399334556268286,0.8449218273162842,3.73828125,6553.52734375,580.2855230600107,2.1325856540352106,22537.75424468738,2817.2192805859227
61,,0.302798368656795,0.004549330169417942,0.7431640625,3.8515625,5813.5458984375,301.513660202967,2.987063027045224,22909.90253178393,2863.737816472991
62,,0.31193299267511065,0.004373950325870624,0.7702147960662842,4.4716796875,6794.197265625,351.8093731040135,2.4276861689868383,22771.04272323422,2846.3803404042774
63,,0.3036401706417564,0.004397256937622274,0.8056640625,3.8720703125,5991.87890625,411.23172098002397,39.74736954597756,20333.819670327128,2541.727458790891
64,,0.2999907820599219,0.004332745811808536,0.7412109375,4.26953125,6571.583984375,371.95552687800955,27.681212132039946,20734.52052874347,2591.8150660929336
65,,0.2942409070628855,0.0043477752270320025,0.8214843273162842,4.84375,6156.357421875,383.7872888749698,3.8854909550282173,23204.69740572526,2900.5871757156574
66,,0.2986580666045029,0.004363633629616004,0.7979491949081421,4.3427734375,5967.330078125,312.13063510897337,3.063927646027878,22702.3740728616,2837.7967591077
67,,0.31108940932108453,0.004526509423818936,0.74853515625,5.05859375,6559.650390625,372.7909398629563,34.143484684987925,20762.32472122981,2595.290590153726
68,,0.2654562634638751,0.004150028176518106,0.8109375238418579,4.93359375,6675.8076171875,346.2097513540066,4.057989895984065,22822.645269617642,2852.8306587022053
69,,0.3081945828512289,0.004673530973434481,0.769238293170929,4.9501953125,5702.76953125,341.2562939529889,39.753251315967645,20243.89289559118,2530.4866119488975
70,0.8104166388511658,0.29114046610789046,0.004402253709528736,0.790332019329071,5.44140625,6133.5654296875,575.5376078640111,4.168564889987465,22836.781165044988,2854.5976456306234
71,,0.27190195356843105,0.004220723609094534,0.838183581829071,4.48828125,5717.9423828125,297.1534636450233,5.486055742017925,23252.658599549486,2906.5823249436858
72,,0.30289324056047917,0.004434068768361499,0.7711913585662842,4.6767578125,6412.8017578125,336.00977605598746,2.9894953580223955,22977.79515523275,2872.224394404094
73,,0.29080902678015264,0.004397633757491803,0.7701171636581421,4.3837890625,5359.2822265625,336.2794065150083,54.53258038900094,19165.45853191196,2395.682316488995
74,,0.31261747123789974,0.00464274200388104,0.7902343273162842,4.87109375,5554.1220703125,345.3426881029736,54.12034423602745,19367.066435604316,2420.8833044505395
75,,0.26696380961709565,0.004195726931065735,0.8630858659744263,5.0341796875,6133.9189453125,444.4733444949961,69.42921121697873,19006.48956521405,2375.8111956517564
76,,0.2888776568222511,0.004407427595054969,0.8374999761581421,5.8955078125,6833.8642578125,349.3291673780186,4.648168237006757,23225.633530282554,2903.204191285319
77,,0.2854784133760404,0.004447467028498409,0.7497069835662842,5.5693359375,6384.787109375,354.8650050269789,21.478604046977125,21400.613337576804,2675.0766671971005
78,,0.2921211974764901,0.004436842917726835,0.7600585222244263,5.5263671875,6523.71875,338.9165163059952,3.036880718951579,23041.226783019654,2880.153347877457
79,,0.2882492063936297,0.00458938559253852,0.82470703125,5.7529296875,5870.59375,375.71871851198375,65.66822750499705,18900.27815762784,2362.53476970348
80,0.7895833253860474,0.2907218657574049,0.004524316906412196,0.761035144329071,5.3642578125,6939.220703125,636.8415080890991,16.818920966936275,22423.420612182777,2802.927576522847
81,,0.30744997307169797,0.004794326739009591,0.7925781011581421,5.37890625,6651.08984375,338.31279074109625,3.996339310077019,23548.932758558443,2943.6165948198054
82,,0.3008765453405431,0.0043237588174775965,0.76513671875,6.541015625,7440.28515625,376.36455161392223,5.094900381984189,23363.661985479197,2920.4577481848996
83,,0.30965948646007746,0.004598266650830851,0.8102538585662842,6.4775390625,6789.7880859375,399.2157746620942,45.53020579100121,20186.173410755036,2523.2716763443796
84,,0.29317141990281925,0.004423588684169033,0.76416015625,6.861328125,7354.2607421875,403.85058798105456,28.58696349093225,21900.574714324248,2737.571839290531
85,,0.2971025410256516,0.0044958999845050585,0.7923828363418579,6.978515625,7305.1220703125,489.64528915903065,50.91629290196579,20474.10287273162,2559.2628590914524
86,,0.32397561639754713,0.00481767961125712,0.75390625,6.328125,7263.1630859375,365.4610040260013,4.736205957015045,23539.16081933201,2942.3951024165012
87,,0.29620400450403395,0.004580620592172124,0.8133788704872131,6.6240234375,6893.2529296875,397.33786498592235,43.891095431987196,20572.19479703341,2571.5243496291764
88,,0.3039763904321262,0.004590414746246552,0.8206055164337158,6.658203125,7435.55859375,407.2938847800251,30.284675659961067,21401.897582281086,2675.237197785136
89,,0.3149766599335635,0.004730384600023285,0.8047851324081421,7.0166015625,7494.310546875,411.67238358804025,28.361249078065157,21390.32254502766,2673.7903181284573
90,0.7958333492279053,0.2990995795425988,0.0046096775801061085,0.7816405892372131,6.857421875,7564.73828125,678.8180081010796,9.020187955000438,22683.644273071648,2835.455534133956
91,,0.28841645619104384,0.0046521348319430444,0.8042968511581421,8.1640625,7783.84375,397.9107129810145,4.589560792082921,23459.28692798608,2932.41086599826
92,,0.287655696969523,0.004418841368988069,0.7842773199081421,7.83203125,7730.4873046875,461.0847595540108,4.5534047819674015,23091.42076228283,2886.4275952853536
93,,0.3082408428867893,0.004570213667506096,0.7899413704872131,7.7734375,8137.625,451.19834797491785,22.749556571943685,21241.339031897918,2655.1673789872398
94,,0.309430969094592,0.004602186083765503,0.7801757454872131,7.7587890625,7396.55859375,379.8289466270944,5.091176249901764,23339.869604576514,2917.483700572064
95,,0.2751365269555208,0.004318736916431476,0.8662109375,7.607421875,7102.8779296875,485.388376006973,50.85511742695235,20379.581830492218,2547.447728811527
96,,0.28826232412666286,0.004454561054927808,0.8078124523162842,8.375,8407.087890625,432.90118066291325,4.971963552990928,22997.83231653647,2874.729039567059
97,,0.30006715149261254,0.00461662389187012,0.8439452648162842,8.443359375,8328.955078125,435.04131199407857,5.817753380979411,22597.628240821283,2824.7035301026604
98,,0.28326157764058735,0.004445999837372483,0.814453125,8.12890625,7955.5263671875,415.1967817910481,4.361862437915988,22737.963736628615,2842.245467078577
99,,0.29935707074128004,0.0047023193137931685,0.8266600966453552,7.9638671875,7875.958984375,427.0185597339878,20.061185371945612,21871.546428109243,2733.9433035136553
100,0.7979166507720947,0.2968440569302402,0.004581539259206124,0.8062499761581421,8.3232421875,8126.3759765625,712.3490368999774,5.558262892998755,22430.48533020117,2803.810666275146
101,,0.29390293456799554,0.004682767650109554,0.8338867425918579,8.1279296875,8195.333984375,416.20057078893296,3.9225771931232885,23206.52699452304,2900.81587431538
102,,0.297779482129954,0.004644620387068699,0.80517578125,8.7236328125,7829.54296875,426.2987573508872,19.459517884999514,22117.111161881578,2764.638895235197
103,,0.2755994591061608,0.004253629004580262,0.7666991949081421,8.1982421875,8430.2568359375,458.14452229603194,25.452141163055785,21674.696084824707,2709.3370106030884
104,,0.29368000223257695,0.00435777398061532,0.815234363079071,8.3935546875,9206.4384765625,474.8670443419833,4.716147334082052,22923.823253752576,2865.477906719072
105,,0.28536501467351627,0.00442218281324358,0.808886706829071,8.0615234375,7486.3466796875,544.2660731220385,84.15486585104372,18546.035273141886,2318.2544091427358
106,,0.27450559366297966,0.0043590736362659754,0.828125,8.947265625,8351.755859375,427.0911356989527,4.985560663160868,23221.986384634016,2902.748298079252
107,,0.3069986114060157,0.004604183399521844,0.7682616710662842,7.82421875,8658.1962890625,445.4472656749422,4.2813587681157514,22954.517150342803,2869.3146437928503
108,,0.29900572060068953,0.004569781525802341,0.8671874403953552,8.169921875,8064.552734375,457.5256373049924,45.31351647910196,20761.366690236624,2595.170836279578
109,,0.2995146547746117,0.004477538247442681,0.773242175579071,8.771484375,9436.47265625,481.79088249604683,6.000379915931262,22786.484633800024,2848.310579225003
110,0.8062499761581421,0.30207440817230236,0.004590321196801028,0.7855468392372131,8.4580078125,8654.3193359375,723.7802729919786,5.758157510892488,22868.1735063366,2858.521688292075
111,,0.28576541107486264,0.0045050603448970605,0.8394531011581421,7.8447265625,7583.857421875,390.9406623389805,4.42071560502518,23182.123143576013,2897.7653929470016
112,,0.2908321846689432,0.00431643569613982,0.806445300579071,7.9150390625,8143.7587890625,444.70418599492405,21.59681579901371,21654.067465829437,2706.7584332286797
113,,0.32772528895952746,0.004648704675361159,0.800097644329071,7.7705078125,8811.5029296875,450.16630368703045,4.714902787003666,22981.47055183148,2872.683818978935
114,,0.28617252294452555,0.00430504884786842,0.8076171875,7.4501953125,8369.5908203125,432.94573512801435,5.091266825911589,22697.20284240648,2837.15035530081
115,,0.2892179008917992,0.004323566380115551,0.8516600728034973,7.9677734375,8650.8017578125,510.30156541999895,4.933768771123141,23088.602195361007,2886.075274420126
116,,0.3002381459295975,0.004468874244530241,0.8358397483825684,7.9833984375,8224.5712890625,419.03452883299906,4.2507033488946036,23326.240837362304,2915.780104670288
117,,0.3068106083128441,0.004528695371476488,0.8531249761581421,8.07421875,8043.318359375,498.73972900910303,18.36613615602255,22117.17257491745,2764.6465718646814
118,,0.2994122546710969,0.004492177066794056,0.841796875,8.0029296875,8411.271484375,451.3543453309685,6.352887289132923,22267.30863897725,2783.4135798721563
119,,0.30633282659982797,0.004541088319285791,0.8021484613418579,7.5390625,7988.951171875,417.3829705340322,13.619434528052807,22837.239869418958,2854.6549836773697
120,0.824999988079071,0.30702907888826303,0.004546630757715775,0.8473632335662842,7.7880859375,8656.345703125,757.7980619739974,24.282833916018717,22331.186020870067,2791.3982526087584
121,,0.29627581639761047,0.004411539402724429,0.8809570074081421,8.4462890625,9161.0498046875,473.98234240093734,4.042211638996378,22857.31260579309,2857.164075724136
122,,0.29555971211357246,0.0044461624671043865,0.816210925579071,7.771484375,8689.41796875,463.5804102399852,4.540391747839749,22479.261516036633,2809.907689504579
123,,0.29763840673422237,0.004368797455697404,0.8543945550918579,7.916015625,8879.146484375,454.82517512794584,5.21802638808731,22965.140255907267,2870.6425319884083
124,,0.3071125926571767,0.004466911404477969,0.8080077171325684,7.890625,9087.365234375,464.4290560389636,5.1695667379535735,22884.077471381057,2860.509683922632
125,,0.2673848274298507,0.004086388859796841,0.875195324420929,7.1064453125,7842.111328125,508.62059464503545,36.264145546010695,20888.00483693546,2611.0006046169324
126,,0.29170731035969766,0.004348905012690807,0.7999023199081421,7.5,8664.0087890625,437.68242882506456,4.466236212057993,23085.86298055529,2885.732872569411
127,,0.3035613822830783,0.004449621896242206,0.8185546398162842,7.857421875,8936.80859375,454.54359241598286,4.82067464699503,22860.82246316622,2857.6028078957775
128,,0.2892689162699753,0.0044165921163141775,0.820117175579071,7.5927734375,8681.3447265625,458.0944233050104,12.573982749134302,22279.298143697633,2784.912267962204
129,,0.29147264772905146,0.004348832071201514,0.8508788347244263,7.56640625,9089.58203125,474.47091457096394,11.265582478954457,22230.513380896326,2778.8141726120407
130,0.8125,0.2960396130206391,0.004519194285094841,0.8488280773162842,7.8935546875,9798.212890625,810.6118565829238,3.8924258020706475,22200.277818842183,2775.034727355273
131,,0.2802366632859048,0.004473841479637031,0.87744140625,7.8408203125,8668.271484375,442.89548487600405,5.013669134001248,23203.38409071652,2900.423011339565
132,,0.29381969114456297,0.004465288762844466,0.8384765386581421,8.0048828125,9850.8828125,509.8191823780071,5.100113450083882,22287.320775839176,2785.915096979897
133,,0.2989056313263063,0.004313901246661089,0.8134765625,8.0341796875,9754.3193359375,496.44212419807445,5.218816771055572,22820.871359703942,2852.608919962993
134,,0.2931258274184074,0.004474876822200713,0.8775390386581421,8.390625,9501.76953125,481.99548900907394,5.53605237591546,22792.636104258774,2849.0795130323468
135,,0.29267494747591627,0.004349683597951071,0.8436523675918579,7.439453125,8845.126953125,521.9087852819357,8.287111467914656,22672.262576296594,2834.0328220370743
136,,0.2980974615793457,0.0045380845517684065,0.8250976204872131,7.671875,9554.9638671875,478.00210480892565,5.075178992003202,22930.951546438573,2866.3689433048216
137,,0.308064390294021,0.004385727485015423,0.7671874761581421,7.7041015625,10592.4365234375,558.2459144019522,5.313195389928296,21470.023786857215,2683.752973357152
138,,0.283495536647024,0.004311785991603756,0.8264647722244263,7.9365234375,9792.7978515625,500.33628805493936,4.291666020988487,22609.757394392997,2826.2196742991246
139,,0.2730453822873642,0.004312146880323553,0.8495116829872131,8.126953125,9043.3330078125,470.4791620589094,15.546359255095012,22409.722899771434,2801.215362471429
140,0.8416666388511658,0.30584806179558655,0.00451384972257074,0.8329101204872131,7.9091796875,9633.470703125,797.2909777460154,4.456025055143982,22572.17486822415,2821.5218585280186
141,,0.2925428647986337,0.00445312439634904,0.81689453125,8.201171875,9750.18359375,511.1577948080376,3.636352004017681,21885.20127423801,2735.6501592797513
142,,0.2948633000114569,0.004429856106128227,0.8661132454872131,7.890625,9802.115234375,498.40458068589214,5.515567739028484,22526.02154595174,2815.7526932439673
143,,0.2796715168378796,0.004214800074862524,0.8203125,8.5107421875,10289.2001953125,525.1814819360152,5.629813321051188,22436.24808221194,2804.5310102764925
144,,0.2769967591020759,0.004319300624644029,0.846484363079071,8.0341796875,9565.0302734375,481.60147908201907,6.614030543132685,22875.49768701254,2859.4372108765674
145,,0.2960223503087036,0.004467409398841937,0.814746081829071,8.138671875,10240.537109375,610.864229477942,4.324052910902537,21672.92892223185,2709.1161152789814
146,,0.27215866961978463,0.004230077010674904,0.86767578125,8.0048828125,10259.111328125,554.1723149820464,4.733741614036262,21125.989191054272,2640.748648881784
147,,0.29938413644049433,0.00449792970024987,0.8239257335662842,7.98828125,10410.5341796875,558.561336471932,4.435392434010282,21278.51721294789,2659.814651618486
148,,0.28680579430874786,0.004394106635629669,0.842968761920929,8.236328125,10591.552734375,587.9574141100748,5.775893745012581,20487.64487639678,2560.9556095495973
149,,0.2834547150182516,0.004404515636480255,0.832812488079071,8.1904296875,9302.3916015625,475.6289621919859,5.228958394029178,22560.635394557845,2820.0794243197306
150,0.8458333611488342,0.2879612502092641,0.004405317708801704,0.8624999523162842,8.16796875,10101.767578125,854.8064154349267,5.113275461946614,21759.98368009872,2719.99796001234
151,,0.28191099614923587,0.004317390027409829,0.8390624523162842,8.705078125,10728.056640625,558.5657320669852,4.212855588062666,21795.061368822557,2724.3826711028196
152,,0.28067840425683244,0.004303025374667868,0.8493163585662842,8.8056640625,10417.96875,540.9386797000188,5.327012837049551,21933.12800383973,2741.6410004799664
153,,0.27848833261487016,0.004267462784241616,0.8366210460662842,9.0703125,10609.8544921875,568.3365765040508,4.403366356971674,21391.57528011039,2673.946910013799
154,,0.2744306892345776,0.004183388488058881,0.8565429449081421,9.0380859375,11199.958984375,596.8041712209815,4.489643436041661,21274.733759492854,2659.3417199366068
155,,0.2786696270804896,0.004286275548679441,0.8068358898162842,9.0390625,10656.9716796875,621.5845503619639,4.814226529910229,21858.506966098495,2732.313370762312
156,,0.2813790669119953,0.004362217609426011,0.8544921875,9.1611328125,10992.4560546875,599.1092559469398,5.1412574199493974,20919.343067498066,2614.9178834372583
157,,0.26246483199884096,0.004155646168584326,0.8437499403953552,9.3447265625,11149.3505859375,638.5430415750016,5.842257744981907,19964.39950491607,2495.5499381145087
158,,0.2613313922920497,0.004274402937198829,0.8734374642372131,10.19140625,10585.9169921875,578.20707790507,4.95928550302051,21027.1936581299,2628.3992072662377
159,,0.2694007031377623,0.004322669233062015,0.82763671875,10.091796875,10962.32421875,613.3551781349815,5.248321858001873,20415.602640919977,2551.950330114997
160,0.8395833373069763,0.27351865560922306,0.004316205598740908,0.8541015982627869,9.7548828125,11534.42578125,968.8887175919954,5.456949566025287,20713.503290816614,2589.1879113520768
161,,0.27672462463760894,0.004362114512389326,0.8194335699081421,9.8779296875,11489.279296875,636.3492942639859,3.6226468309760094,20615.493631337435,2576.9367039171793
162,,0.27632362034091784,0.0043179807483682,0.8433593511581421,10.560546875,11496.2333984375,602.2900057620136,7.2891898499801755,21709.638204342304,2713.704775542788
163,,0.26783320991216897,0.004275265379192206,0.8555663824081421,10.8408203125,11612.8564453125,620.7526885819971,6.365353008033708,21239.089106616877,2654.8861383271096
164,,0.2851926088096661,0.004344393576275252,0.814746081829071,10.478515625,12889.080078125,718.9879488809966,5.536866266047582,20141.723200435543,2517.715400054443
165,,0.26945550892924075,0.004263428836907224,0.8506835699081421,10.13671875,11693.220703125,722.312986450037,5.735043376975227,20233.609315437287,2529.201164429661
166,,0.2811540767761471,0.0043890476398473766,0.7972655892372131,10.2373046875,12365.3310546875,707.3344950340106,6.138086327060591,19656.91019703627,2457.113774629534
167,,0.2654112239142705,0.004323895550214729,0.8661132454872131,10.9619140625,11776.60546875,666.7813954040175,6.7300094299716875,20032.646252033308,2504.0807815041635
168,,0.26668376323323173,0.0042511092125607775,0.856249988079071,10.8857421875,12187.1513671875,678.4049729880062,7.430098768963944,20355.321232973518,2544.4151541216897
169,,0.2554381340269174,0.0042458258986641795,0.8499022722244263,10.5546875,11568.1005859375,645.8131800950505,6.194943828973919,20334.214893970362,2541.7768617462953
170,0.8395833373069763,0.24094248528126627,0.004150086933293551,0.9050780534744263,11.396484375,10862.4150390625,959.1981458379887,7.704320643970277,20269.812363448036,2533.7265454310045
171,,0.2636274611359113,0.004292750619072194,0.8211913108825684,11.458984375,11546.4296875,655.3522078240057,5.671648394956719,19994.63086151938,2499.3288576899226
172,,0.2606903054202121,0.004223298521992547,0.823046863079071,10.607421875,12116.9091796875,652.2485043809866,6.707927578012459,21164.119362977788,2645.5149203722235
173,,0.2642134228431132,0.004276985840050429,0.8568359017372131,10.5986328125,11560.7646484375,647.3435931539861,7.734304407960735,20218.659458572823,2527.332432321603
174,,0.27551103516452713,0.004355644549207227,0.8031249642372131,10.453125,11829.0380859375,687.2495900869835,6.111450099037029,19552.364925828824,2444.045615728603
175,,0.27432646549368656,0.004443270059596216,0.8490234613418579,10.96484375,11935.0361328125,739.92402739299,7.008905975962989,20001.968939517217,2500.246117439652
176,,0.2450647321584256,0.004152233453851295,0.859667956829071,11.58984375,11307.4892578125,622.7059494259884,5.998265360016376,20816.276768807806,2602.0345961009757
177,,0.2749526352654357,0.004465723594762494,0.8383788466453552,11.46875,12437.2998046875,787.1039770669886,8.775471378990915,19477.463098527827,2434.6828873159784
178,,0.26323981532550533,0.004332448096704411,0.8382812738418579,11.85546875,12049.4697265625,694.0583341059973,4.3736840799683705,19680.37904484248,2460.04738060531
